label,timeElapsed,x,y,z
Sitting,385096,4.25,3.06,8.049625
Sitting,564643,-0.23,5.41,8.66
Sitting,603299,8.16,-3.68,1.69
Sitting,771876,-0.99,-1.31,9.47
Sitting,244187,-4.86,-2.26,7.9270425
Sitting,1039061,-6.47,-3.34,6.82
Sitting,452851,5.67,2.68,7.82
Sitting,451989,5.63,2.83,7.86
Sitting,492758,8.24,-2.41,4.18
Sitting,570168,-4.06,3.91,8.24
Sitting,526190,7.59,2.37,6.32
Sitting,567390,-1.99,3.41,9.23
Sitting,563322,-1.38,3.38,9.66
Sitting,566148,-1.5,3.17,9.51
Sitting,726380,-3.76,-0.91,8.35
Sitting,1039412,-6.63,-3.21,6.78
Sitting,562497,-0.91,3.76,9.43
Sitting,627642,8.05,-2.18,4.14
Sitting,491435,8.16,-2.34,4.02
Sitting,525770,7.46,2.3,6.51
Sitting,384962,4.33,3.02,8.008764
Sitting,815670,1.08,-0.11,9.7
Sitting,672872,-6.78,-0.76,-7.25
Sitting,1084998,8.96,-1.04,2.3
Sitting,727471,-3.3,-0.89,8.31
Sitting,213448,3.3,9.3,0.9942854
Sitting,568898,-3.95,3.38,8.62
Sitting,843022,2.22,2.49,8.96
Sitting,566878,-1.08,3.95,9.3
Sitting,453530,5.79,2.49,7.74
Sitting,1084926,8.92,-0.91,1.8
Sitting,492431,8.2,-2.37,4.14
Sitting,566754,-1.14,3.68,9.43
Sitting,491333,8.16,-2.37,4.06
Sitting,566544,-0.57,4.1,9.28
Sitting,491686,8.2,-2.34,4.06
Sitting,561061,-0.99,3.72,9.47
Sitting,561938,-0.91,3.68,9.43
Sitting,695488,4.75,6.82,-6.17
Sitting,673106,-6.32,-0.15,-7.82
Sitting,213192,3.26,9.38,0.88532263
Sitting,1039536,-6.63,-3.21,6.74
Sitting,557020,1.5,5.75,8.12
Sitting,496535,6.47,2.41,6.47
Sitting,457287,5.33,2.68,8.31
Sitting,557145,-0.08,3.68,9.34
Sitting,560648,-0.15,3.68,9.43
Sitting,628832,8.2,-1.95,3.76
Sitting,557972,0.08,4.21,9.15
Sitting,445022,4.71,7.12,5.56
Sitting,457495,5.52,2.49,8.2
Sitting,213427,3.45,9.28,0.95342433
Sitting,880807,1.23,-0.04,9.7
Sitting,563558,-1.69,4.52,8.96
Sitting,880819,1.23,0,9.72
Sitting,526594,7.59,1.8,6.47
Sitting,447812,5.56,1.73,8.39
Sitting,451694,5.71,2.68,7.7
Sitting,816567,0.91,-0.23,9.66
Sitting,245651,-4.33,-2.22,8.349273
Sitting,1084977,9.23,-0.99,2.11
Sitting,571300,-4.33,3.99,8.08
Sitting,770574,-0.95,-1.73,9.49
Sitting,454029,5.86,2.45,7.82
Sitting,1084967,9,-1.04,2.14
Sitting,457693,5.56,2.53,8.24
Sitting,817150,0.91,-0.19,9.72
Sitting,570747,-4.56,3.17,8.28
Sitting,456071,5.43,2.56,8.28
Sitting,245821,-4.14,-2.11,8.499097
Sitting,457178,5.52,2.53,8.28
Sitting,1038429,-6.63,-3.3,6.66
Sitting,452523,5.6,2.68,7.89
Sitting,562572,-0.84,3.76,9.38
Sitting,1038214,-6.66,-3.6,6.51
Sitting,727714,-3.36,-0.91,8.39
Sitting,727066,-4.21,-1.12,8.01
Sitting,455890,5.43,2.56,8.28
Sitting,557953,-0.3,3.87,9.38
Sitting,557405,0.46,5.09,8.62
Sitting,569645,-4.37,3.6,8.31
Sitting,879856,1.5,0.23,9.62
Sitting,455670,5.43,2.49,8.2
Sitting,727140,-3.53,-0.84,8.24
Sitting,772000,-1.27,-1.42,9.53
Sitting,727334,-3.34,-0.84,8.47
Sitting,384696,4.06,2.98,8.117727
Sitting,559489,-0.76,3.76,9.34
Sitting,1038233,-6.59,-3.64,6.47
Sitting,1038900,-6.51,-3.36,6.78
Sitting,452588,5.63,2.72,7.82
Sitting,1083743,8.96,-0.72,2.07
Sitting,243966,-4.82,-2.22,7.8180795
Sitting,490590,7.74,-1.99,4.56
Sitting,842476,1.46,3.26,8.81
Sitting,213228,3.3,9.3,1.0760075
Sitting,385732,4.25,3.06,8.076866
Sitting,456302,5.43,2.56,8.28
Sitting,571194,-4.75,3.45,8.08
Sitting,572297,-1.95,3.76,9.38
Sitting,843404,2.11,2.45,9.04
Sitting,672538,-7.31,-0.72,-6.63
Sitting,212076,3.15,9.3,1.3075534
Sitting,694614,4.6,7.27,-5.75
Sitting,880687,1.27,0,9.66
Sitting,526805,7.63,1.92,6.32
Sitting,1085116,9.04,-0.99,1.61
Sitting,491421,8.2,-2.37,4.02
Sitting,568100,-4.14,3.38,8.43
Sitting,447317,5.63,1.84,8.39
Sitting,456447,5.48,2.6,8.28
Sitting,570954,-4.79,3.3,8.16
Sitting,446343,5.52,6.55,5.63
Sitting,212324,3.17,9.3,1.2666923
Sitting,493392,8.28,-2.41,4.14
Sitting,526654,7.7,1.8,6.44
Sitting,567245,-1.46,3.49,9.43
Sitting,816041,0.99,-0.11,9.66
Sitting,453628,5.83,2.45,7.78
Sitting,771764,-0.95,-1.42,9.58
Sitting,245560,-4.25,-2.22,8.240311
Sitting,1038785,-6.44,-3.26,6.97
Sitting,570188,-4.14,4.06,8.16
Sitting,557589,0.11,4.94,8.69
Sitting,212650,3.17,9.34,1.1168685
Sitting,1084030,8.96,-0.76,2.3
Sitting,491192,8.31,-2.22,3.87
Sitting,770595,-0.89,-1.76,9.47
Sitting,565028,-2.68,3.11,9.23
Sitting,243961,-4.86,-2.26,7.8861814
Sitting,446686,5.56,1.84,8.39
Sitting,881024,0.95,-0.23,9.77
Sitting,879599,1.46,0.04,9.7
Sitting,457707,5.52,2.49,8.24
Sitting,817237,0.89,-0.19,9.66
Sitting,565241,-1.46,4.29,9.04
Sitting,571547,-4.56,3.3,8.12
Sitting,880862,1.38,0,9.7
Sitting,245140,-4.25,-2.26,8.19945
Sitting,1039009,-6.47,-3.26,6.78
Sitting,771360,-0.84,-1.5,9.58
Sitting,245289,-4.21,-2.26,8.240311
Sitting,212103,3.06,9.3,1.1849703
Sitting,561254,-0.89,3.72,9.38
Sitting,1085322,8.88,-1.27,2.34
Sitting,557936,-0.3,3.83,9.38
Sitting,569939,-4.1,3.34,8.2
Sitting,445115,4.71,7.06,5.6
Sitting,559163,-0.11,4.37,9.15
Sitting,628973,8.24,-1.95,3.76
Sitting,770452,-0.72,-1.65,9.47
Sitting,452272,5.56,2.83,7.78
Sitting,491500,8.12,-2.41,4.02
Sitting,628225,8.2,-2.03,3.83
Sitting,456667,5.43,2.56,8.28
Sitting,772292,-0.93,-1.38,9.53
Sitting,568994,-4.02,3.21,8.58
Sitting,570973,-4.71,3.53,8.12
Sitting,770605,-0.89,-1.76,9.47
Sitting,244372,-4.44,-2.22,8.240311
Sitting,627748,8.12,-2.03,4.06
Sitting,570421,-4.67,3.11,8.24
Sitting,842211,1.57,3.06,8.81
Sitting,1038894,-6.44,-3.3,6.82
Sitting,879613,1.5,0.19,9.66
Sitting,880217,1.42,-0.04,9.66
Sitting,569181,-3.36,4.06,8.54
Sitting,528720,5.98,5.22,6.28
Sitting,385107,4.29,3.02,8.008764
Sitting,457739,5.56,2.49,8.28
Sitting,446236,5.37,5.94,5.86
Sitting,1083223,8.92,-0.76,2.37
Sitting,561662,-0.72,3.76,9.38
Sitting,495842,6.44,2.49,6.47
Sitting,771148,-0.69,-1.46,9.49
Sitting,815573,1.18,-0.04,9.62
Sitting,1039861,-6.7,-3.26,6.7
Sitting,770651,-0.89,-1.73,9.43
Sitting,571717,-4.82,3.17,8.12
Sitting,1085225,8.88,-1.31,2.26
Sitting,842341,1.76,2.72,8.92
Sitting,561088,-0.91,3.76,9.43
Sitting,843351,1.95,2.6,8.96
Sitting,557468,0.19,4.94,8.69
Sitting,565863,-1.33,4.33,9.04
Sitting,569627,-4.44,3.49,8.28
Sitting,842469,1.46,3.21,8.85
Sitting,770596,-0.93,-1.73,9.47
Sitting,1038012,-6.05,-3.34,7.01
Sitting,491455,8.08,-2.34,4.02
Sitting,1039657,-6.59,-3.3,6.74
Sitting,212610,3.34,9.23,1.1168685
Sitting,447730,5.56,1.76,8.39
Sitting,455498,5.43,2.53,8.24
Sitting,571851,-4.71,3.38,8.08
Sitting,1037873,-6.09,-3.49,7.01
Sitting,880455,1.31,-0.08,9.66
Sitting,452520,5.63,2.76,7.86
Sitting,496375,6.44,2.45,6.51
Sitting,1083764,9,-0.69,2.18
Sitting,529467,5.22,4.99,7.16
Sitting,558989,-0.04,4.29,9.15
Sitting,569427,-4.4,3.45,8.24
Sitting,453151,5.71,2.6,7.86
Sitting,571994,-4.63,3.83,7.97
Sitting,455550,5.41,2.49,8.28
Sitting,1037915,-6.17,-3.34,7.04
Sitting,1039537,-6.63,-3.3,6.78
Sitting,444959,4.79,7.08,5.56
Sitting,772493,-1.27,-0.76,9.58
Sitting,695402,4.79,6.82,-6.09
Sitting,561710,-0.89,3.76,9.43
Sitting,726928,-4.33,-1.14,7.93
Sitting,490642,7.74,-1.95,4.6
Sitting,770416,-1.12,-1.88,9.49
Sitting,1082907,8.96,-0.8,2.41
Sitting,526486,7.5,1.84,6.44
Sitting,558130,0.19,4.56,8.92
Sitting,563055,-0.76,3.76,9.43
Sitting,569399,-4.67,3.38,8.2
Sitting,491802,8.16,-2.34,4.1
Sitting,727682,-3.57,-0.89,8.28
Sitting,694029,4.75,7.67,-4.75
Sitting,770950,-0.53,-1.5,9.49
Sitting,1038680,-6.55,-3.26,6.78
Sitting,1083707,8.96,-0.69,2.11
Sitting,1084828,8.88,-0.8,2.45
Sitting,628661,8.24,-2.03,3.79
Sitting,726518,-3.79,-0.95,8.24
Sitting,492784,8.2,-2.37,4.18
Sitting,454297,5.86,2.41,7.74
Sitting,1083751,9,-0.72,2.07
Sitting,453317,5.86,2.6,7.7
Sitting,673158,-8.88,-0.61,-7.12
Sitting,496417,6.51,2.45,6.47
Sitting,727254,-3.34,-0.84,8.39
Sitting,495294,6.32,2.45,6.51
Sitting,770169,-0.61,-1.69,9.47
Sitting,525787,7.5,2.3,6.51
Sitting,563418,-1.61,4.02,9.23
Sitting,526105,7.55,2.26,6.4
Sitting,457210,5.6,2.6,8.24
Sitting,570288,-4.25,3.57,8.12
Sitting,213081,3.21,9.3,1.1168685
Sitting,526565,7.55,1.84,6.4
Sitting,879728,1.53,0.27,9.7
Sitting,526071,7.5,2.3,6.44
Sitting,815829,0.89,-0.15,9.7
Sitting,627325,8.08,-2.22,4.18
Sitting,562608,-0.84,3.79,9.38
Sitting,562775,-0.8,3.68,9.38
Sitting,454763,5.86,2.45,7.82
Sitting,559508,-1.27,3.57,9.43
Sitting,212763,3.57,9.28,1.2258313
Sitting,455916,5.52,2.56,8.31
Sitting,245410,-4.29,-2.22,8.308413
Sitting,694878,4.4,6.89,-6.47
Sitting,628809,8.16,-1.95,3.76
Sitting,445245,4.79,6.85,6.09
Sitting,244629,-4.37,-2.22,8.281172
Sitting,456882,5.56,2.6,8.16
Sitting,672145,-7.21,-0.76,-6.85
Sitting,627181,8.08,-2.18,4.25
Sitting,454613,5.86,2.45,7.78
Sitting,842382,1.57,3.11,8.85
Sitting,454981,5.41,2.49,8.24
Sitting,815991,0.91,-0.15,9.66
Sitting,495493,6.47,2.53,6.51
Sitting,770488,-0.93,-1.73,9.49
Sitting,559196,0.08,4.29,9.15
Sitting,695429,4.79,6.85,-6.02
Sitting,770496,-0.84,-1.5,9.47
Sitting,626851,7.93,-2.34,4.25
Sitting,560589,-0.27,3.64,9.43
Sitting,446109,5.37,6.7,5.56
Sitting,726979,-4.1,-1.14,7.89
Sitting,572240,-2.03,4.9,8.43
Sitting,566478,-1.33,3.68,9.38
Sitting,1038079,-6.7,-3.64,6.47
Sitting,627092,8.05,-2.22,4.18
Sitting,568932,-3.53,3.99,8.54
Sitting,566050,-1.84,2.98,9.51
Sitting,556982,0.23,4.82,8.77
Sitting,571584,-4.67,3.06,8.08
Sitting,455295,5.43,2.56,8.16
Sitting,1038216,-6.63,-3.64,6.55
Sitting,524783,7.46,2.15,6.51
Sitting,1082966,8.96,-0.76,2.26
Sitting,1039165,-6.78,-3.11,6.7
Sitting,562368,-0.76,3.76,9.47
Sitting,559392,-0.08,4.18,9.19
Sitting,842227,1.57,3.11,8.85
Sitting,561116,-0.91,3.68,9.47
Sitting,563887,-1.33,4.79,8.73
Sitting,493152,8.16,-2.37,4.21
Sitting,243826,-4.9,-2.18,7.8861814
Sitting,563615,-0.61,5.01,8.77
Sitting,565094,-2.6,3.06,9.3
Sitting,694281,4.25,7.59,-5.52
Sitting,843552,2.83,2.41,8.77
Sitting,627790,8.2,-2.14,3.95
Sitting,559229,-0.08,4.21,9.19
Sitting,560852,-0.95,3.87,9.38
Sitting,562933,-0.84,3.76,9.38
Sitting,569998,-4.48,3.45,8.24
Sitting,570640,-4.63,3.21,8.35
Sitting,562047,-0.89,3.83,9.28
Sitting,566558,-0.61,4.1,9.19
Sitting,243725,-4.99,-2.3,7.8861814
Sitting,243352,-5.18,-2.11,7.7772183
Sitting,694907,4.48,7.01,-6.05
Sitting,879837,1.46,0.15,9.66
Sitting,495947,6.47,2.37,6.55
Sitting,1037865,-6.09,-3.36,7.04
Sitting,457205,5.48,2.53,8.28
Sitting,1038419,-6.78,-3.17,6.59
Sitting,672821,-7.25,-0.72,-6.66
Sitting,772027,-1.23,-1.5,9.49
Sitting,455108,5.43,2.53,8.28
Sitting,446466,5.33,6.59,5.67
Sitting,570832,-4.06,4.06,8.16
Sitting,628674,8.2,-1.99,3.83
Sitting,569272,-3.6,3.72,8.58
Sitting,1084929,9.3,-0.72,1.95
Sitting,456270,5.43,2.53,8.24
Sitting,727451,-3.26,-0.8,8.39
Sitting,453313,5.79,2.6,7.89
Sitting,561696,-0.8,3.76,9.38
Sitting,561618,-0.69,3.79,9.43
Sitting,567926,-4.14,3.41,8.43
Sitting,628925,8.24,-1.92,3.79
Sitting,567958,-4.02,3.26,8.47
Sitting,564876,-1.31,4.14,9.08
Sitting,526833,7.59,1.92,6.4
Sitting,454900,5.43,2.53,8.24
Sitting,557181,-0.23,3.91,9.23
Sitting,560902,-1.14,3.91,9.34
Sitting,244790,-4.37,-2.26,8.240311
Sitting,557839,-0.19,4.1,9.23
Sitting,880118,1.5,0.23,9.7
Sitting,212333,3.06,9.3,1.0760075
Sitting,493354,8.2,-2.45,4.21
Sitting,695322,5.41,6.74,-3.26
Sitting,603186,8.16,-3.72,1.61
Sitting,446773,5.83,1.95,8.43
Sitting,694352,4.06,7.63,-5.56
Sitting,453400,5.63,2.49,7.74
Sitting,627611,8.08,-2.18,4.18
Sitting,446337,5.33,6.66,5.63
Sitting,565400,-2.34,3.6,9.15
Sitting,560321,-0.23,4.14,9.19
Sitting,526721,7.4,1.73,6.55
Sitting,772310,-0.8,-1.38,9.49
Sitting,879904,1.53,0.27,9.62
Sitting,571620,-4.75,3.15,8.16
Sitting,385936,4.29,3.11,8.076866
Sitting,452635,5.71,2.6,7.89
Sitting,492748,8.2,-2.37,4.21
Sitting,447941,5.56,1.8,8.39
Sitting,245647,-4.4,-2.26,8.349273
Sitting,245141,-4.33,-2.3,8.240311
Sitting,628060,8.2,-2.11,3.91
Sitting,627901,8.16,-2.14,3.98
Sitting,627471,8.01,-2.26,4.14
Sitting,571925,-4.18,3.99,8.08
Sitting,672946,-6.02,-0.46,-8.05
Sitting,1084656,8.96,-0.42,2.49
Sitting,524888,7.46,2.41,6.47
Sitting,213801,3.21,9.28,1.0351465
Sitting,770210,-0.57,-1.65,9.47
Sitting,1038559,-6.51,-3.34,6.82
Sitting,627423,8.01,-2.18,4.18
Sitting,445197,4.9,7.16,5.33
Sitting,695266,4.21,6.82,-6.51
Sitting,1037852,-5.98,-3.49,7.08
Sitting,454659,5.86,2.41,7.78
Sitting,1038478,-6.59,-3.3,6.7
Sitting,213084,3.21,9.28,1.1168685
Sitting,456045,5.48,2.56,8.24
Sitting,213709,3.21,9.28,1.0760075
Sitting,454392,5.86,2.37,7.78
Sitting,528866,5.86,5.28,6.28
Sitting,627918,8.16,-2.07,3.95
Sitting,558838,-0.04,4.29,9.11
Sitting,695517,4.75,6.78,-6.28
Sitting,244501,-4.4,-2.26,8.281172
Sitting,557508,0.08,4.94,8.69
Sitting,727680,-3.15,-0.89,8.35
Sitting,245489,-4.25,-2.26,8.308413
Sitting,529658,5.9,5.6,6.36
Sitting,492852,8.24,-2.37,4.18
Sitting,563881,-1.76,3.95,9.04
Sitting,447223,5.56,1.76,8.39
Sitting,627985,8.16,-2.11,3.95
Sitting,457186,5.56,2.6,8.24
Sitting,557603,0.08,4.86,8.85
Sitting,452765,5.71,2.6,7.82
Sitting,1084424,8.92,-0.84,2.22
Sitting,245047,-4.25,-2.26,8.281172
Sitting,1039682,-6.66,-3.36,6.66
Sitting,557645,0.76,5.52,8.31
Sitting,1037504,-5.67,-3.36,7.44
Sitting,563182,-0.8,3.79,9.38
Sitting,695269,4.29,6.82,-6.4
Sitting,565457,-2.34,3.49,9.28
Sitting,879851,1.57,0.23,9.62
Sitting,561310,-1.04,3.72,9.38
Sitting,879682,1.46,0.19,9.7
Sitting,881000,0.8,-0.3,9.77
Sitting,879597,1.5,0.11,9.7
Sitting,815326,1.18,-0.04,9.7
Sitting,627390,8.05,-2.26,4.14
Sitting,695222,3.72,7.08,-6.55
Sitting,457488,5.48,2.49,8.24
Sitting,529642,5.63,5.22,6.44
Sitting,1083865,9.04,-0.69,2.18
Sitting,572379,-2.56,3.76,8.92
Sitting,569317,-4.37,2.98,8.43
Sitting,492213,8.12,-2.37,4.18
Sitting,453120,5.75,2.6,7.86
Sitting,1084450,8.96,-0.8,2.26
Sitting,456076,5.41,2.56,8.31
Sitting,565116,-2.79,2.98,9.19
Sitting,565752,-2.37,3.41,9.23
Sitting,566571,-0.61,4.18,9.19
Sitting,565109,-2.64,3.06,9.28
Sitting,817067,0.89,-0.19,9.7
Sitting,557321,0.08,4.52,8.96
Sitting,493026,8.24,-2.37,4.18
Sitting,627861,8.16,-2.22,3.98
Sitting,560401,0.19,4.21,9.11
Sitting,569186,-3.17,4.06,8.43
Sitting,562535,-0.8,3.83,9.51
Sitting,816077,0.84,-0.15,9.72
Sitting,457327,5.48,2.53,8.31
Sitting,1083857,9,-0.72,2.14
Sitting,212258,3.26,9.34,1.2666923
Sitting,1083243,8.92,-0.76,2.37
Sitting,557939,-0.23,3.87,9.34
Sitting,694476,3.68,6.78,-6.85
Sitting,496656,6.47,2.41,6.47
Sitting,815782,0.91,-0.11,9.66
Sitting,558874,-0.04,4.52,9.08
Sitting,384496,4.25,3.06,8.158588
Sitting,446720,5.56,1.88,8.47
Sitting,727456,-3.26,-0.84,8.35
Sitting,558860,-0.08,4.44,9.11
Sitting,491656,8.16,-2.37,4.06
Sitting,385105,4.33,3.02,7.9679036
Sitting,770385,-0.53,-1.65,9.47
Sitting,879824,1.53,0.19,9.66
Sitting,558833,-0.04,4.33,9.11
Sitting,528776,6.05,5.13,5.9
Sitting,879561,1.53,0.23,9.72
Sitting,212895,3.21,9.3,1.1441092
Sitting,557377,0.72,5.37,8.35
Sitting,570684,-4.67,3.11,8.24
Sitting,603463,8.05,-3.91,1.61
Sitting,842437,1.53,3.15,8.81
Sitting,564921,-2.53,3.06,9.34
Sitting,385028,4.44,3.26,8.049625
Sitting,563750,-1.53,4.33,9.08
Sitting,1083932,8.96,-0.76,2.34
Sitting,1084009,8.96,-0.72,2.26
Sitting,558095,0.84,4.94,8.62
Sitting,452307,5.56,2.79,7.78
Sitting,571432,-4.79,3.45,8.12
Sitting,727054,-4.21,-1.14,7.97
Sitting,564022,-1.5,4.71,8.85
Sitting,384979,4.48,2.98,8.008764
Sitting,492773,8.16,-2.41,4.18
Sitting,491361,8.12,-2.37,4.02
Sitting,571938,-4.29,4.14,8.16
Sitting,562682,-0.91,3.79,9.38
Sitting,492776,8.2,-2.41,4.14
Sitting,562696,-0.91,3.79,9.38
Sitting,673111,-6.24,-0.19,-7.82
Sitting,493101,8.24,-2.37,4.18
Sitting,243470,-5.09,-2.26,7.7772183
Sitting,559941,-1.04,9.96,1.8
Sitting,558143,0.5,4.9,8.73
Sitting,559585,-1.38,3.49,9.47
Sitting,559040,-0.19,4.25,9.23
Sitting,603388,8.2,-3.72,1.57
Sitting,492260,8.12,-2.37,4.18
Sitting,571395,-4.52,3.26,8.2
Sitting,628773,8.2,-1.95,3.76
Sitting,452075,5.6,2.83,7.86
Sitting,1038056,-6.63,-3.64,6.43
Sitting,495632,6.36,2.49,6.55
Sitting,771292,-0.76,-1.53,9.49
Sitting,694846,4.4,6.93,-6.47
Sitting,491061,8.08,-2.41,3.91
Sitting,672897,-5.86,-0.3,-8.16
Sitting,244109,-5.01,-2.22,7.9270425
Sitting,816094,0.91,-0.15,9.7
Sitting,384721,4.06,3.02,8.158588
Sitting,627688,8.12,-2.14,4.18
Sitting,815580,1.23,-0.04,9.62
Sitting,526293,7.5,2.22,6.47
Sitting,491978,8.12,-2.37,4.21
Sitting,526356,7.5,2.07,6.55
Sitting,457088,5.43,2.53,8.24
Sitting,880329,1.42,0,9.66
Sitting,563898,-1.69,4.44,8.92
Sitting,528533,5.37,5.6,6.44
Sitting,529503,5.28,4.99,7.16
Sitting,385875,4.21,3.06,8.049625
Sitting,628041,8.2,-2.11,3.98
Sitting,244921,-4.44,-2.26,8.240311
Sitting,560437,0.53,4.48,9
Sitting,770787,-0.76,-1.53,9.53
Sitting,672979,-5.86,-0.3,-8.12
Sitting,816307,0.89,-0.15,9.7
Sitting,570254,-4.4,3.53,8.2
Sitting,843580,1.92,2.98,8.85
Sitting,770928,-0.53,-1.53,9.49
Sitting,771878,-0.95,-1.46,9.53
Sitting,843633,1.57,3.26,8.77
Sitting,816881,0.84,-0.23,9.7
Sitting,558267,-0.3,3.68,9.47
Sitting,568634,-3.98,3.34,8.54
Sitting,565449,-2.56,3.06,9.23
Sitting,243781,-4.94,-2.26,7.8861814
Sitting,843459,2.87,2.3,8.81
Sitting,243361,-5.24,-2.22,7.7772183
Sitting,455593,5.41,2.53,8.2
Sitting,880995,0.99,-0.15,9.77
Sitting,560557,-0.04,4.02,9.23
Sitting,568652,-4.06,3.3,8.54
Sitting,564009,-1.61,4.82,8.81
Sitting,490455,7.74,-1.99,4.56
Sitting,451946,5.63,2.79,7.86
Sitting,569421,-4.14,3.45,8.31
Sitting,445857,5.05,6.78,5.6
Sitting,568688,-3.98,3.3,8.58
Sitting,243516,-5.18,-2.3,7.8180795
Sitting,772048,-0.99,-1.33,9.62
Sitting,727394,-3.34,-0.84,8.39
Sitting,672319,-7.27,-0.95,-6.7
Sitting,627767,8.24,-2.07,3.95
Sitting,446458,5.33,6.55,5.71
Sitting,452074,5.6,2.79,7.86
Sitting,526754,7.67,1.65,6.4
Sitting,454805,5.41,2.45,8.16
Sitting,493254,8.24,-2.37,4.21
Sitting,817438,0.76,-0.27,9.72
Sitting,569742,-4.48,3.26,8.35
Sitting,567316,-2.49,3.95,9.72
Sitting,556970,0.53,4.9,8.73
Sitting,213784,3.17,9.3,1.0760075
Sitting,843295,1.99,2.83,8.92
Sitting,1083556,9,-0.99,2.18
Sitting,672522,-7.25,-0.61,-6.78
Sitting,526452,7.46,1.65,6.66
Sitting,456933,5.48,2.53,8.24
Sitting,558187,0.34,4.6,8.85
Sitting,629057,8.39,-2.11,3.72
Sitting,446298,5.22,6.4,5.75
Sitting,816817,0.89,-0.15,9.7
Sitting,524923,7.46,2.3,6.55
Sitting,528977,5.9,5.52,6.17
Sitting,726525,-3.91,-0.95,8.24
Sitting,842371,1.53,3.11,8.92
Sitting,384781,2.64,3.26,9.193735
Sitting,447546,5.52,1.76,8.35
Sitting,1084980,8.81,-1.04,2.11
Sitting,561661,-0.8,3.72,9.38
Sitting,672090,-7.08,-0.72,-6.89
Sitting,526462,7.46,1.65,6.63
Sitting,455718,5.43,2.56,8.28
Sitting,672161,-7.12,-0.76,-6.85
Sitting,213288,3.3,9.3,1.0760075
Sitting,445535,5.01,6.82,5.75
Sitting,562044,-1.08,3.72,9.43
Sitting,881002,0.61,-0.15,9.72
Sitting,529399,5.28,5.01,7.08
Sitting,564593,-0.42,5.22,8.66
Sitting,880470,1.33,-0.04,9.66
Sitting,384597,4.1,3.02,8.158588
Sitting,384589,4.14,3.02,8.158588
Sitting,673209,-7.27,-3.98,-4.9
Sitting,1085068,8.92,-1.08,2.26
Sitting,569715,-4.44,3.3,8.35
Sitting,567730,-4.14,2.91,8.58
Sitting,570564,-4.37,3.6,8.28
Sitting,771748,-0.99,-1.46,9.53
Sitting,627410,8.01,-2.18,4.25
Sitting,627291,8.01,-2.18,4.29
Sitting,816918,0.89,-0.23,9.72
Sitting,558933,-0.04,4.25,9.19
Sitting,727812,-3.36,-0.91,8.39
Sitting,491506,8.16,-2.34,4.06
Sitting,492545,8.24,-2.37,4.14
Sitting,528910,5.86,5.52,6.13
Sitting,456591,5.48,2.6,8.24
Sitting,492640,8.16,-2.37,4.18
Sitting,1084117,9,-0.76,2.34
Sitting,245306,-4.29,-2.26,8.308413
Sitting,563633,-0.46,5.13,8.77
Sitting,564508,-1.08,4.82,8.89
Sitting,843081,2.14,2.49,8.88
Sitting,1038708,-6.55,-3.3,6.74
Sitting,496332,6.44,2.41,6.47
Sitting,603239,8.16,-3.76,1.61
Sitting,491454,8.31,-2.34,3.99
Sitting,569176,-3.41,4.02,8.5
Sitting,1038973,-6.47,-3.3,6.82
Sitting,385411,4.4,3.11,7.9679036
Sitting,603462,7.97,-3.83,1.65
Sitting,562268,-0.89,3.79,9.38
Sitting,560356,-0.15,3.95,9.28
Sitting,562584,-0.89,3.79,9.38
Sitting,453951,5.9,2.41,7.78
Sitting,563916,-1.65,4.37,8.96
Sitting,572371,-2.49,3.76,8.89
Sitting,496226,6.47,2.53,6.55
Sitting,1083097,8.96,-0.8,2.3
Sitting,563871,-1.27,4.86,8.85
Sitting,770012,-0.61,-1.76,9.49
Sitting,817114,0.84,-0.19,9.7
Sitting,1083635,8.96,-0.72,2.14
Sitting,1038794,-6.51,-3.3,6.78
Sitting,385947,4.1,2.96,8.158588
Sitting,454368,5.9,2.45,7.86
Sitting,557851,-0.11,4.1,9.15
Sitting,570905,-4.52,3.64,8.12
Sitting,558092,0.69,4.86,8.69
Sitting,570038,-4.37,3.26,8.24
Sitting,245335,-4.33,-2.26,8.308413
Sitting,384451,4.33,3.06,8.049625
Sitting,568151,-4.14,3.3,8.39
Sitting,566173,-1.65,3.21,9.53
Sitting,566237,-1.95,2.83,9.58
Sitting,446663,5.43,1.92,8.35
Sitting,567306,-2.26,3.34,9.34
Sitting,727343,-3.34,-0.72,8.39
Sitting,560965,-0.99,3.91,9.3
Sitting,566525,-1.08,3.6,9.43
Sitting,492738,8.16,-2.37,4.18
Sitting,558424,0.46,4.9,8.73
Sitting,567025,-0.72,3.91,9.38
Sitting,457207,5.6,2.6,8.12
Sitting,568085,-4.14,3.34,8.39
Sitting,524687,7.5,2.26,6.4
Sitting,493080,8.2,-2.37,4.18
Sitting,455417,5.43,2.49,8.24
Sitting,568399,-3.26,4.1,8.43
Sitting,561192,-0.89,3.72,9.34
Sitting,815376,1.76,0.11,9.62
Sitting,694502,3.64,6.63,-7.04
Sitting,559376,-0.11,4.21,9.19
Sitting,495955,6.55,2.6,6.51
Sitting,455085,5.52,2.56,8.28
Sitting,842723,1.42,3.21,8.85
Sitting,454492,5.9,2.41,7.78
Sitting,212515,3.26,9.28,1.1441092
Sitting,385666,4.21,3.02,8.049625
Sitting,569429,-4.33,3.64,8.28
Sitting,244198,-4.82,-2.22,7.8861814
Sitting,561614,-0.89,3.64,9.47
Sitting,496763,6.4,2.37,6.59
Sitting,559465,-0.34,3.91,9.38
