label,timeElapsed,x,y,z
Upstairs,548817,8.54,10.53,-1.42
Upstairs,378250,-0.15,8.39,2.3018389
Upstairs,691159,-8.05,18.62,-2.22
Upstairs,806742,-1.57,2.03,3.79
Upstairs,729829,-2.41,13.1,-1.88
Upstairs,672011,-3.26,2.45,6.47
Upstairs,122069,-4.4,12.26,0.38136974
Upstairs,440179,-1.04,13.33,4.2086873
Upstairs,551205,9.81,7.59,-1.38
Upstairs,437309,1.08,9.28,2.5333846
Upstairs,1031418,8.88,7.97,-3.02
Upstairs,38633,0.72,8.81,0.27240697
Upstairs,1077779,-10.99,4.56,-1.33
Upstairs,632008,2.53,19.08,5.82
Upstairs,294251,4.99,15.94,1.0351465
Upstairs,894150,0.99,14.18,-1.88
Upstairs,294297,3.72,10.76,0.95342433
Upstairs,440088,-1.23,10.27,2.8330324
Upstairs,41010,0.38,11.54,2.1792557
Upstairs,1029952,6.47,6.93,-1.69
Upstairs,43945,0.11,6.93,1.3756552
Upstairs,90233,1.04,10.53,-0.29964766
Upstairs,733498,1.92,6.05,-2.11
Upstairs,4864,-0.7218784,1.2666923,0.7627395
Upstairs,884039,-9.81,11.88,0.04
Upstairs,853397,3.98,10.57,1.61
Upstairs,419237,1.8,17.01,6.02
Upstairs,630605,-2.64,-0.3,3.91
Upstairs,39010,3.6,8.12,3.9090397
Upstairs,338501,14.1,14.41,16.126492
Upstairs,437932,1.14,9.72,-0.9942854
Upstairs,762942,2.56,10.88,-0.72
Upstairs,43312,1.14,5.05,2.6423476
Upstairs,893448,0.89,11.65,-0.8
Upstairs,1074745,-9.81,0.53,-0.76
Upstairs,956275,-18.58,-3.49,-5.67
Upstairs,670939,-1.57,10.19,0.08
Upstairs,921502,-5.18,10.92,1.8
Upstairs,660870,-2.07,11.5,1.84
Upstairs,436757,0.19,9.81,2.3018389
Upstairs,922281,0.31,7.01,-4.75
Upstairs,896008,3.02,13.53,-4.37
Upstairs,897141,1.23,6.93,-3.83
Upstairs,846735,3.68,9.28,6.85
Upstairs,1033955,-9.47,3.34,-1.5
Upstairs,5042,-2.5606253,9.466142,2.6014864
Upstairs,382427,0.27,6.7,1.56634
Upstairs,1166,7.8180795,7.0553403,-4.3312707
Upstairs,547906,4.29,9.62,1.14
Upstairs,356550,0.38,14.82,-0.10896278
Upstairs,549390,7.63,5.86,-1.8
Upstairs,545936,8.66,10.88,-1.69
Upstairs,920958,-3.91,9.7,-0.42
Upstairs,1078217,-15.13,18.12,-1.23
Upstairs,438267,-1.76,4.79,5.7477865
Upstairs,39022,0.31,9.62,-0.10896278
Upstairs,920156,-8.88,13.95,1.73
Upstairs,550576,6.51,6.51,2.34
Upstairs,687016,-16.85,2.96,4.9
Upstairs,692326,6.13,6.89,-5.24
Upstairs,853438,2.64,8.16,1.33
Upstairs,671513,-2.11,15.21,-3.15
Upstairs,889545,0.42,2.6,0.53
Upstairs,927704,2.18,6.24,-5.56
Upstairs,382690,-0.8,12.72,2.3018389
Upstairs,304451,1.92,12.18,-0.6537767
Upstairs,1078120,-7.12,7.27,1.8
Upstairs,440217,1.69,8.43,0.9942854
Upstairs,767506,3.21,6.36,-0.15
Upstairs,124451,0.19,10.57,2.152015
Upstairs,733742,3.15,0.42,-3.72
Upstairs,921601,-4.48,7.97,-1.5
Upstairs,924409,-0.5,9.11,-1.5
Upstairs,210839,-18.69,-14.06,1.0351465
Upstairs,809854,5.52,5.9,1.5
Upstairs,123583,-5.18,13.67,0.84446156
Upstairs,237257,-2.41,6.85,4.440233
Upstairs,692303,9,4.25,-13.4
Upstairs,596708,8.05,6.09,-3.21
Upstairs,808052,-2.79,3.38,1.12
Upstairs,342185,-1.5,9.81,1.2258313
Upstairs,953395,-8.85,8.2,-0.76
Upstairs,956469,11.56,5.71,4.6
Upstairs,1030076,5.6,5.43,-1.54
Upstairs,549286,15.05,4.71,-1.57
Upstairs,661073,0.31,2.64,-0.99
Upstairs,233806,1.46,8.35,2.152015
Upstairs,807627,-8.05,8.81,-1.14
Upstairs,660939,-2.91,10.84,-0.91
Upstairs,483760,-10.23,11.54,-13.21
Upstairs,925090,-3.26,10.19,-0.08
Upstairs,926639,-0.95,13.59,-6.02
Upstairs,887535,-0.84,0.99,3.91
Upstairs,884656,-7.89,3.79,6.66
Upstairs,298348,1.04,7.5,-0.46309182
Upstairs,731833,-0.57,12.22,-2.34
Upstairs,439744,-2.22,5.41,8.471856
Upstairs,894125,2.26,11.41,-1.61
Upstairs,897156,0.31,7.35,-2.6
Upstairs,487312,8.69,10.34,-1.53
Upstairs,206063,10.08,6.63,-0.9942854
Upstairs,847501,1.53,8.73,1.95
Upstairs,549576,12.79,19.34,-1.12
Upstairs,632077,0.38,2.76,1.14
Upstairs,548797,2.45,4.63,0.15
Upstairs,233836,-1.61,10.34,0.53119355
Upstairs,847662,-1.38,8.47,0.69
Upstairs,849397,-3.3,17.12,5.01
Upstairs,731448,-0.11,0.11,2.91
Upstairs,419157,-3.15,9.38,-0.5
Upstairs,953401,-9.15,10.92,-5.01
Upstairs,810980,2.68,11.69,1.76
Upstairs,956183,-6.74,-2.79,-13.21
Upstairs,762366,3.11,6.59,0.04
Upstairs,340125,3.79,7.55,0.23154591
Upstairs,380625,1.69,8.81,1.607201
Upstairs,847305,-1.27,-7.74,-2.79
Upstairs,121470,-0.46,6.97,1.8387469
Upstairs,1077581,-8.69,4.79,-0.38
Upstairs,921358,-0.65,8.85,4.6
Upstairs,236805,-2.64,5.86,2.6832085
Upstairs,235028,-1.04,10.04,0.46309182
Upstairs,922639,-4.1,8.39,-1.18
Upstairs,552460,6.59,2.6,-1.27
Upstairs,550496,8.81,6.51,-1.42
Upstairs,884838,-8.77,7.16,3.11
Upstairs,691682,12.37,1.33,-2.91
Upstairs,241264,-1.73,5.86,5.2165933
Upstairs,234238,3.21,13.25,4.372132
Upstairs,689576,12.53,-5.86,-3.3
Upstairs,891415,0.46,8.28,-2.53
Upstairs,956615,-14.48,6.7,2.18
Upstairs,954693,-15.62,16.32,-11.95
Upstairs,414771,-1.73,3.49,-2.07
Upstairs,886044,2.34,-1.23,3.36
Upstairs,418894,0.89,8.16,-3.3
Upstairs,764640,0.23,9.77,-0.08
Upstairs,688938,12.76,13.29,5.67
Upstairs,927254,-3.34,8.47,-0.53
Upstairs,554804,4.48,7.12,3.91
Upstairs,765523,2.91,9.81,0.69
Upstairs,241168,-3.87,12.72,2.4108016
Upstairs,661723,7.67,12.57,-3.21
Upstairs,180298,0.57,8.05,3.2961242
Upstairs,899540,1.46,15.85,-2.45
Upstairs,884404,-6.93,5.33,-0.27
Upstairs,764477,-0.31,6.63,-0.11
Upstairs,953596,-7.7,16.04,8.66
Upstairs,489009,8.28,5.13,-8.16
Upstairs,90163,0.95,8.58,0.19068487
Upstairs,686454,-10.42,3.91,-2.72
Upstairs,182128,-1.23,7.06,0.10896278
Upstairs,900039,0.61,8.39,-4.29
Upstairs,691670,3.95,-0.8,-3.72
Upstairs,884537,-14.25,13.21,2.56
Upstairs,2488,-3.255263,12.108489,6.2108784
Upstairs,92832,5.86,11.3,1.5390993
Upstairs,1076035,-12.98,12.76,-1.46
Upstairs,812885,-1.23,9.53,-0.95
Upstairs,898646,-1.76,6.55,-5.2
Upstairs,155628,0.89,7.63,0.8036005
Upstairs,1029471,8.92,10.19,-1.54
Upstairs,416719,-3.53,12.34,-3.83
Upstairs,886386,18.43,19.08,1.42
Upstairs,489056,-2.18,14.25,12.76
Upstairs,92983,3.72,7.78,-2.9556155
Upstairs,294406,3.83,12.11,-4.5219555
Upstairs,236726,-3.3,10.42,3.568531
Upstairs,485111,3.79,10.42,-4.63
Upstairs,806784,-4.56,7.55,3.49
Upstairs,924238,-2.3,8.66,-0.89
Upstairs,810566,0.46,6.51,2.53
Upstairs,891365,-1.08,6.32,-2.75
Upstairs,293925,1.42,12.57,-2.1383946
Upstairs,762108,3.76,7.59,-1.31
Upstairs,94523,0.19,10.12,-0.27240697
Upstairs,846667,-0.8,7.12,1.46
Upstairs,848900,3.36,-2.41,0.04
Upstairs,1079468,9.85,2.98,1.31
Upstairs,953347,-17.35,14.82,-4.44
Upstairs,440549,2.34,6.02,3.1463003
Upstairs,341860,-1.38,5.33,-1.4165162
Upstairs,629475,3.21,14.18,-0.42
Upstairs,956673,-15.75,3.57,-2.91
Upstairs,889227,7.55,7.25,2.22
Upstairs,298181,-5.98,10.8,-0.9942854
Upstairs,600990,-1.88,9.92,-4.4
Upstairs,810454,0.34,5.05,2.75
Upstairs,769405,8.27,18.96,3.11
Upstairs,1079429,2.11,6.78,-0.95
Upstairs,302288,4.94,9.96,-1.0760075
Upstairs,241308,-2.53,9.96,4.9850473
Upstairs,2736,-0.46309182,13.0619135,4.0588636
Upstairs,689257,10.46,-7.04,-5.94
Upstairs,924530,-2.26,8.5,0.04
Upstairs,893278,1.23,14.25,-1.38
Upstairs,439836,-0.38,14.14,2.2609777
Upstairs,415153,-0.76,3.53,-1.88
Upstairs,733164,7.27,11.65,5.9
Upstairs,764561,5.63,9.43,-1.8
Upstairs,550547,4.25,7.59,-0.89
Upstairs,630809,-3.49,12.45,7.01
Upstairs,485431,11.73,14.79,8.2
Upstairs,600955,-1.76,19.57,-0.84
Upstairs,1075839,-17.05,11.18,-6.55
Upstairs,853545,0.99,7.63,1.65
Upstairs,884660,-8.01,8.89,7.74
Upstairs,893835,-0.34,6.44,-1.38
Upstairs,686937,-6.97,4.29,2.03
Upstairs,437950,-0.76,9.28,1.334794
Upstairs,546234,6.51,3.95,3.3
Upstairs,733305,10.99,10.99,-5.79
Upstairs,43052,1.46,1.18,3.1054392
Upstairs,853967,-0.04,4.9,8.01
Upstairs,551482,9.04,5.63,-2.3
Upstairs,686455,-19.53,10.57,-2.22
Upstairs,691340,12.45,16.21,10.69
Upstairs,657513,1.99,-4.29,-1.95
Upstairs,417640,-4.94,12.91,7.06
Upstairs,554768,7.08,6.4,1.04
Upstairs,128057,0.93,10.76,-0.08172209
Upstairs,924826,-2.45,9.92,-1.69
Upstairs,630658,-0.23,19.19,2.34
Upstairs,356517,2.34,10.04,-3.255263
Upstairs,43533,3.38,10,-2.4925237
Upstairs,601303,0.95,10.42,-1.38
Upstairs,336728,-5.13,6.44,-0.61291564
Upstairs,733313,1.61,9.28,-0.57
Upstairs,123523,-0.89,4.9,0.14982383
Upstairs,155611,-1.53,5.24,-0.3405087
Upstairs,632276,1.46,17.01,4.82
Upstairs,1075547,-8.16,3.21,0.8
Upstairs,234162,-1.23,7.59,2.7649305
Upstairs,304193,1.76,11.07,-2.070293
Upstairs,153814,-5.6,7.86,-0.23154591
Upstairs,924944,3.34,11.96,-6.85
Upstairs,847467,2.72,3.57,0.61
Upstairs,297061,1.38,12.03,-1.525479
Upstairs,383232,-1.18,15.89,2.2201166
Upstairs,154754,-7.93,18.5,-9.275456
Upstairs,88207,-4.82,8.12,2.0294318
Upstairs,927311,-2.6,7.93,-1.53
Upstairs,302235,-2.3,7.78,-0.84446156
Upstairs,1034075,-8.35,14.98,2.14
Upstairs,762986,-0.72,9.08,0.38
Upstairs,210434,-3.3,-3.21,-7.04172
Upstairs,1384,0.9942854,4.903325,1.56634
Upstairs,90382,-0.23,9.58,-1.7297841
Upstairs,660992,-4.48,8.54,6.7
Upstairs,890713,0.93,10.5,0.19
Upstairs,43500,2.53,10.38,3.486809
Upstairs,629693,-1.08,9.51,3.15
Upstairs,598473,-19.57,-2.3,-6.17
Upstairs,87890,-5.94,12.45,-0.040861044
Upstairs,237158,-1.57,4.52,5.5162406
Upstairs,958277,7.67,4.1,-0.99
Upstairs,412746,-2.45,4.25,-1.69
Upstairs,88577,-3.21,4.56,-3.0645783
Upstairs,489214,-2.3,13.57,-2.6
Upstairs,210741,-19.34,-19.53,4.5219555
Upstairs,900079,0,9.23,-0.95
Upstairs,338802,9.96,0.57,1.8387469
Upstairs,958005,-13.02,3.64,13.02
Upstairs,233936,-4.06,8.28,4.671779
Upstairs,767627,-0.11,13.33,-0.15
Upstairs,437396,-2.68,10.31,0.46309182
Upstairs,241403,-2.07,11.07,0.7627395
Upstairs,415350,-2.45,15.09,2.11
Upstairs,854271,0.89,9.04,2.72
Upstairs,898641,0.76,9.7,-4.59
Upstairs,846715,2.3,15.98,1.95
Upstairs,337772,-9.62,17.77,-0.38136974
Upstairs,599971,9.85,12.03,-0.72
Upstairs,483491,4.21,11.56,-1.99
Upstairs,547652,6.09,10.5,-0.3
Upstairs,46360,-1.95,9.3,1.334794
Upstairs,767356,1.99,9.11,-1.31
Upstairs,294032,2.41,15.55,-4.671779
Upstairs,657537,2.64,7.4,-0.91
Upstairs,1075556,-10.23,13.53,-2.11
Upstairs,127813,-0.65,9.51,1.4573772
Upstairs,295497,-1.04,2.79,-2.3018389
Upstairs,87957,-2.49,7.86,0.14982383
Upstairs,123889,-1.18,7.78,2.6014864
Upstairs,1029709,6.17,4.18,-0.57
Upstairs,885777,3.3,10.19,1.69
Upstairs,630698,-4.82,17.82,8.69
Upstairs,236406,-2.22,8.81,0.61291564
Upstairs,489251,0.27,5.05,-10.11
Upstairs,210956,-1.38,2.68,5.706926
Upstairs,731815,-0.8,8.69,-2.72
Upstairs,297973,-3.17,12.83,-0.6537767
Upstairs,90244,0.57,11.92,-0.95342433
Upstairs,382726,-1.99,13.21,2.1792557
Upstairs,294466,1.46,10.23,-6.973618
Upstairs,896041,0.42,11.75,-3.11
Upstairs,38466,-2.49,13.59,5.407278
Upstairs,769418,2.53,10.04,-3.87
Upstairs,848801,-0.42,-9.49,-1.5
Upstairs,1032212,7.04,-1.65,-7.86
Upstairs,894006,-0.15,10.84,-2.37
Upstairs,87651,-2.07,6.28,0.6537767
Upstairs,382480,-3.64,15.28,2.7921712
Upstairs,956830,-10.19,-1.23,4.21
Upstairs,483321,0.38,8.77,-0.69
Upstairs,810914,5.56,12.49,1.5
Upstairs,233828,-3.21,6.36,0.92618364
Upstairs,728443,0.23,7.12,1.08
Upstairs,90205,14.37,17.92,0.313268
Upstairs,806840,-3.38,9.43,1.46
Upstairs,659515,0.93,4.94,0.61
Upstairs,38562,2.22,10.31,1.4982382
Upstairs,295851,-2.26,14.37,2.4516625
Upstairs,95021,-2.03,11.03,0.6946377
Upstairs,552118,6.63,10.92,-2.03
Upstairs,340860,3.53,10.27,0.84446156
Upstairs,629809,2.37,13.82,-0.04
Upstairs,234258,-1.46,5.33,4.862464
Upstairs,234935,-0.08,11.14,0.7627395
Upstairs,899090,0.61,7.27,-3.36
Upstairs,209154,9.51,-7.4,-1.4982382
Upstairs,891440,-0.72,9.66,-1.18
Upstairs,814010,-6.55,13.14,5.28
Upstairs,40694,3.53,13.21,-1.9885708
Upstairs,926747,-2.72,11.75,-1.46
Upstairs,382901,0.89,6.74,1.1849703
Upstairs,337145,-3.34,8.39,-2.2609777
Upstairs,489319,-3.41,16.44,-1.53
Upstairs,729821,1.69,8.69,-1.61
Upstairs,853247,1.92,9.38,0.57
Upstairs,1408,-0.46309182,16.630445,-1.4573772
Upstairs,764551,9.53,12.72,3.95
Upstairs,383061,0.15,4.86,4.372132
Upstairs,921699,-0.8,6.78,-3.68
Upstairs,896633,0.42,8.16,-2.53
Upstairs,4774,-0.42223078,6.701211,2.5606253
Upstairs,415244,-0.27,-5.13,0.95
Upstairs,94753,3.64,7.12,-2.5606253
Upstairs,94451,2.6,7.63,-0.5720546
Upstairs,885840,-1.04,16.89,0.99
Upstairs,296619,5.71,7.27,0.7627395
Upstairs,95216,5.01,7.86,0.19068487
Upstairs,921007,-3.45,9.34,-3.3
Upstairs,658083,-0.27,10.27,-0.95
Upstairs,732179,-0.61,11.07,-5.6
Upstairs,688675,-8.5,4.4,-9.19
Upstairs,155647,-0.84,3.26,-0.53119355
Upstairs,598543,-9.23,-2.49,-1.65
Upstairs,635284,-5.67,16.21,8.88
Upstairs,733112,4.56,8.12,-0.99
Upstairs,810327,4.52,6.28,7.35
Upstairs,601687,6.09,5.98,-2.76
Upstairs,548915,6.44,7.25,0.42
Upstairs,957728,-0.08,10.95,4.18
Upstairs,87859,-6.78,14.41,-4.440233
Upstairs,922051,-3.02,9.11,-2.37
Upstairs,769755,6.7,9,1.46
Upstairs,437149,-1.46,15.17,2.0294318
Upstairs,439645,-0.95,2.98,5.8976107
Upstairs,596645,3.36,3.38,-0.38
Upstairs,486696,12.49,3.06,-0.04
Upstairs,847389,-2.03,5.52,2.41
Upstairs,382839,0.5,9.47,4.2086873
Upstairs,40910,1.42,-0.08,6.742072
Upstairs,546906,14.67,5.6,-3.79
Upstairs,887451,3.02,0.65,8.12
Upstairs,691356,5.56,0.72,6.85
Upstairs,380789,5.83,14.33,6.510526
Upstairs,1031485,19.46,12.72,-1.5
Upstairs,546453,8.66,9.3,-0.08
Upstairs,768977,-4.1,19,1.33
Upstairs,1244,1.3756552,12.067628,2.1111538
Upstairs,297143,6.4,9.47,-0.50395286
Upstairs,337294,-6.51,13.53,3.445948
Upstairs,550562,2.56,7.06,-1.5
Upstairs,1031428,11.95,7.35,-1.54
Upstairs,545809,8.5,9.04,-1.04
Upstairs,955070,-5.33,0.65,-3.79
Upstairs,419583,0.53,9.92,4.25
Upstairs,43663,-1.27,9.77,2.1792557
Upstairs,237086,-1.95,6.36,5.2165933
Upstairs,1074333,-11.99,1.27,-2.22
Upstairs,546415,7.74,6.36,0.23
Upstairs,485118,5.41,10.34,0.5
Upstairs,550329,11.22,2.68,-0.99
Upstairs,483016,1.14,16.55,-1.88
Upstairs,689701,11.41,-3.95,-7.59
Upstairs,1074062,-10.73,0.57,0.5
Upstairs,207342,19.57,17.08,-1.879608
Upstairs,304636,3.15,10.08,-0.7218784
Upstairs,631110,2.87,9.38,3.91
Upstairs,3670,-3.486809,15.826844,1.6480621
Upstairs,153395,-1.99,7.12,-1.9885708
Upstairs,549892,8.05,4.4,-1.04
Upstairs,884128,-9.58,8.01,4.4
Upstairs,688931,7.31,4.75,-4.59
Upstairs,304123,5.13,8.01,-5.6252036
Upstairs,180304,1.84,7.74,-3.636633
Upstairs,123590,-1.46,8.5,1.3075534
Upstairs,40807,-0.46,2.6,4.0180025
Upstairs,45780,-6.59,13.14,6.5513873
Upstairs,546121,7.7,11.6,9.89
Upstairs,848946,-0.23,-1.88,0.57
Upstairs,728497,2.15,13.76,1.8
Upstairs,122154,-2.91,12.07,5.597963
Upstairs,2483,-2.3699405,14.015338,0.88532263
Upstairs,46113,2.6,10.08,-2.4925237
Upstairs,207179,-1.12,-2.87,-3.5276701
Upstairs,440458,-0.42,8.01,2.1792557
Upstairs,1391,3.7864566,13.525005,2.6014864
Upstairs,658591,0.38,2.49,1.08
Upstairs,338564,8.01,5.9,-4.099725
Upstairs,487229,7.59,6.89,-1.12
Upstairs,294429,-2.68,15.28,1.6480621
Upstairs,206973,-19.46,18.58,-1.7978859
Upstairs,661063,-2.6,9.77,-2.49
Upstairs,211030,-18.89,-10.19,-0.08172209
Upstairs,209440,-17.86,18.2,-8.349273
Upstairs,294768,1.65,9.72,-3.7864566
Upstairs,122054,0.38,2.53,6.973618
Upstairs,689798,10.88,-1.73,-1.73
Upstairs,596799,9.77,6.13,0.38
Upstairs,485273,1.8,10,-1.65
Upstairs,546144,6.44,11.69,-2.49
Upstairs,337876,-1.38,9.77,-3.0237172
Upstairs,155346,-3.17,4.1,-1.4982382
Upstairs,554036,6.02,8.5,-3.36
Upstairs,295426,-3.57,12.18,0.19068487
Upstairs,632352,0.57,8.89,-1.84
Upstairs,302017,2.68,12.41,2.4516625
Upstairs,45460,-1.42,11.03,5.5162406
Upstairs,920904,-3.49,8.92,-0.11
Upstairs,127140,-0.57,9.53,0.3405087
Upstairs,727895,2.07,8.5,1.57
Upstairs,40470,2.91,8.92,1.334794
Upstairs,483767,1.92,4.75,2.34
Upstairs,884080,-19.23,19.7,2.6
Upstairs,238767,-3.87,7.12,5.6252036
Upstairs,207242,0.08,0.08,-1.607201
Upstairs,813798,-0.53,9.08,-0.99
Upstairs,658830,-2.68,18.47,3.83
Upstairs,485229,3.87,10.12,-1.12
Upstairs,438078,-0.27,6.55,2.1792557
Upstairs,295840,2.68,9.66,-1.2666923
Upstairs,357227,1.57,15.89,2.1111538
Upstairs,552545,6.74,7.82,1.46
Upstairs,380564,0.57,6.32,0.6537767
Upstairs,545960,10.23,13.18,-2.41
Upstairs,733661,-0.11,1.8,-0.34
Upstairs,846799,-0.27,8.08,6.21
Upstairs,632073,8.58,18.28,0.99
Upstairs,122025,-0.91,7.89,0.7627395
Upstairs,547031,2.96,2.64,-0.91
Upstairs,762528,0.53,9.04,-1.33
Upstairs,731886,0.34,5.98,-3.95
Upstairs,41390,-0.08,6.05,1.56634
Upstairs,899061,1.38,9.77,-0.42
Upstairs,92447,4.99,8.2,-1.4982382
Upstairs,810348,2.79,8.73,1.57
Upstairs,955330,-11.84,-2.96,-2.03
Upstairs,885996,2.34,10.61,-0.61
Upstairs,691542,16.28,-0.8,-3.49
Upstairs,342148,-2.3,6.36,-1.4982382
Upstairs,294038,5.83,14.1,-0.14982383
Upstairs,884218,-8.92,13.06,3.76
Upstairs,485546,-2.75,12.72,-1.18
Upstairs,294284,6.82,19.19,7.4639506
Upstairs,242140,-1.18,8.73,1.879608
Upstairs,847236,0.76,7.86,-1.31
Upstairs,764801,1.69,9.34,0.04
Upstairs,769463,2.14,6.82,-1.14
Upstairs,298602,-4.4,14.82,2.4516625
Upstairs,851457,-1.14,7.74,1.76
Upstairs,94439,2.22,7.82,-0.8036005
Upstairs,552571,10,9.47,-11.03
Upstairs,554840,4.37,9.23,4.48
Upstairs,298124,2.03,17.86,1.56634
Upstairs,889086,0.99,16.7,13.76
Upstairs,1032441,15.55,8.92,-3.68
Upstairs,853151,3.11,10.38,1.8
Upstairs,953806,-6.21,0.08,-2.18
Upstairs,234441,-1.18,9.72,0.95342433
Upstairs,552422,4.79,3.79,0
Upstairs,340302,6.51,2.64,-0.95342433
Upstairs,732043,-7.86,15.79,0.34
Upstairs,893412,-2.22,10.88,0.72
Upstairs,90152,1.5,8.58,-0.88532263
Upstairs,95271,0.57,7.74,-0.84446156
Upstairs,417439,-3.02,9.62,3.26
Upstairs,413182,-4.29,12.57,2.87
Upstairs,957941,0.19,-2.87,-3.83
Upstairs,338339,8.66,2.22,-1.879608
Upstairs,886119,3.45,-1.18,-0.38
Upstairs,41598,1.57,12.68,-0.7218784
Upstairs,813815,0.15,8.24,0
Upstairs,417697,1.61,9.04,2.22
Upstairs,1032768,2.34,2.83,-5.05
Upstairs,769644,6.24,13.82,-1.33
Upstairs,88171,0.04,10.19,-1.9477097
Upstairs,658347,0,10.15,-0.08
Upstairs,38842,0.5,9.51,3.3778462
Upstairs,436904,-1.12,8.12,5.938472
Upstairs,598020,0.27,2.26,-4.4
Upstairs,234295,-1.27,8.12,3.718355
Upstairs,338857,11.73,1.99,4.944186
Upstairs,233927,-0.46,10.69,0.6537767
Upstairs,630618,0,17.08,6.02
Upstairs,297958,-1.92,7.7,-1.7297841
Upstairs,488669,0.42,7.97,-2.07
Upstairs,953556,-5.01,-3.57,-3.87
Upstairs,550761,8.5,6.78,-1.69
Upstairs,922273,-1.31,8.58,-3.45
Upstairs,296812,3.99,9.77,0.040861044
Upstairs,955238,-11.45,11.88,-4.79
Upstairs,554450,6.55,10,-1.31
Upstairs,807199,-3.6,7.55,1.5
Upstairs,380103,-0.38,9,-0.50395286
Upstairs,207447,1.31,-3.41,-0.5720546
Upstairs,689250,-0.57,4.4,-7.55
Upstairs,659181,-0.15,15.02,0.15
Upstairs,87984,-0.95,7.78,-0.46309182
Upstairs,488737,-0.46,12.22,-2.14
Upstairs,889509,6.7,6.97,0.23
Upstairs,40858,7.01,14.75,15.854085
Upstairs,659592,1.08,10.12,-0.23
Upstairs,206003,9.3,-19.46,-0.3405087
Upstairs,671397,-0.72,10.23,-4.59
Upstairs,241921,-3.21,8.77,5.5571017
Upstairs,45622,-0.95,16.4,3.990762
Upstairs,88365,-6.09,7.67,-1.879608
Upstairs,298105,-6.09,10.84,0.53119355
Upstairs,549100,2.3,11.14,-2.22
Upstairs,921118,-4.56,7.63,0.19
Upstairs,94505,3.79,9.96,-1.9477097
Upstairs,896787,-1.04,8.2,-4.21
Upstairs,813642,-0.11,11.99,1.95
Upstairs,732933,3.34,9.51,-0.91
Upstairs,810665,1.84,8.73,-0.95
Upstairs,896132,4.37,14.82,-4.44
Upstairs,848898,-5.94,4.71,2.34
Upstairs,1029789,7.97,5.71,1.08
Upstairs,630950,7.25,13.63,1.92
Upstairs,661115,3.76,-6.47,-3.87
Upstairs,547227,6.59,7.55,0.42
Upstairs,91955,9.3,9,2.3426998
Upstairs,551388,6.97,5.98,-1.8
Upstairs,596937,6.89,8.96,-2.56
Upstairs,851523,1.69,11.22,2.72
Upstairs,728638,0,12.26,-0.57
Upstairs,237379,-4.4,9.62,0.46309182
Upstairs,45534,-1.65,7.25,3.7864566
Upstairs,413039,-7.93,11.35,-0.19
Upstairs,810661,1.88,7.4,1.08
Upstairs,807886,-8.05,7.21,-0.31
Upstairs,549753,7.12,4.94,0.34
Upstairs,338173,4.1,7.7,7.9270425
Upstairs,1073917,-9.62,4.79,4.29
Upstairs,436745,-1.14,3.41,6.742072
Upstairs,731503,-0.38,10.69,-0.5
Upstairs,885764,0.23,6.78,-0.99
Upstairs,43293,-0.27,1.8,7.5456724
Upstairs,956613,-13.44,6.82,6.02
Upstairs,689247,9.85,-4.44,-6.32
Upstairs,90715,2.11,6.78,-1.6480621
Upstairs,296381,7.21,13.8,3.255263
Upstairs,728840,0.42,1.04,0.69
Upstairs,891425,-0.57,7.93,-1.5
Upstairs,850945,0.3,8.92,0.95
Upstairs,548693,6.32,8.01,-1.23
Upstairs,298430,2.45,8.62,1.0351465
Upstairs,486981,8.31,6.55,-1.65
Upstairs,599829,2.83,-1.95,-6.02
Upstairs,126834,-2.37,2.87,-0.19068487
Upstairs,550878,7.93,13.67,0.69
Upstairs,691208,-0.91,6.82,5.6
Upstairs,552788,14.63,3.83,-0.27
Upstairs,90817,0.84,4.99,-1.4165162
Upstairs,896462,2.72,11.5,-4.37
Upstairs,414844,0.08,3.99,1.23
Upstairs,342271,-0.19,5.83,1.5390993
Upstairs,921276,-1.31,7.16,-2.72
Upstairs,180853,1.84,3.64,0.040861044
Upstairs,415026,-2.87,6.05,1.65
Upstairs,40537,4.25,7.5,15.4046135
Upstairs,340452,2.83,1.14,-0.7627395
Upstairs,153056,-2.91,5.18,-1.2666923
Upstairs,601352,5.82,7.82,-0.53
Upstairs,1077440,-1.57,0.89,0
Upstairs,658204,1.18,8.81,0.99
Upstairs,848693,1.12,15.21,0.8
Upstairs,927114,-0.11,6.05,-4.29
Upstairs,43110,-2.72,10.12,1.1441092
Upstairs,89876,4.94,8.77,1.4573772
Upstairs,899935,-0.11,7.55,-5.18
Upstairs,927399,-0.53,9.38,0.19
Upstairs,631175,0.53,10.42,-0.04
Upstairs,123588,-1.69,9.96,1.9885708
Upstairs,2635,-1.1849703,10.760075,4.2904096
Upstairs,546511,8.73,7.5,-3.02
Upstairs,899173,-0.08,4.29,-0.04
Upstairs,691950,11.69,-10.42,0.04
Upstairs,234799,-2.22,10.08,1.607201
Upstairs,296589,1.38,9.19,-0.9125633
Upstairs,40524,4.71,12.49,0.19068487
Upstairs,38819,2.45,9.51,-1.3075534
Upstairs,548565,2.15,3.68,1.73
Upstairs,437439,0.61,9.08,3.568531
Upstairs,549440,8.16,10.65,-3.72
Upstairs,926901,-2.96,8.2,-1.76
Upstairs,180721,2.18,10.42,-1.9885708
Upstairs,127261,-1.04,9.19,1.0760075
Upstairs,635042,-9.04,-12.3,-1.33
Upstairs,342231,0.95,9.3,-1.8387469
Upstairs,548664,5.01,9,-1.8
