label,timeElapsed,x,y,z
Downstairs,854509,2.11,9.62,0.69
Downstairs,129041,1.8,17.58,7.164303
Downstairs,302344,-4.56,9.34,2.1111538
Downstairs,808303,-2.07,6.85,2.41
Downstairs,1080233,6.09,3.83,-0.38
Downstairs,728954,3.06,6.51,-1.73
Downstairs,734569,-2.83,12.34,3.34
Downstairs,693753,6.05,2.53,-5.24
Downstairs,693947,7.82,-0.95,-6.43
Downstairs,416339,-4.9,9.72,-1.84
Downstairs,730788,-2.03,14.37,3.87
Downstairs,302843,-12.41,3.38,9.80665
Downstairs,895180,-1.53,11.5,-1.95
Downstairs,238585,-1.65,10.88,3.636633
Downstairs,343044,-4.37,4.48,7.9679036
Downstairs,885344,3.95,4.18,2.03
Downstairs,1030529,3.53,10.46,-3.57
Downstairs,93221,0.46,13.21,1.0760075
Downstairs,46624,-4.18,7.63,5.7477865
Downstairs,848444,-1.57,10.42,4.44
Downstairs,441984,2.53,18.09,7.43671
Downstairs,597259,8.2,5.67,2.34
Downstairs,91322,-3.34,13.87,0.46309182
Downstairs,3280,-1.607201,7.3549876,3.445948
Downstairs,598939,-0.53,4.4,1.18
Downstairs,600344,-15.4,11.92,4.02
Downstairs,240456,-1.61,16.97,4.944186
Downstairs,123196,2.79,6.63,0.313268
Downstairs,154159,0.69,12.03,1.9477097
Downstairs,660009,-2.98,13.59,-2.07
Downstairs,598909,-2.26,-2.3,-1.12
Downstairs,358991,11.03,7.25,-0.19068487
Downstairs,693500,8.77,-0.72,-2.56
Downstairs,552887,-2.26,6.4,5.48
Downstairs,602299,1.8,16.66,-3.99
Downstairs,814714,6.66,7.97,-0.61
Downstairs,954498,-4.75,2.03,0.31
Downstairs,812392,1.23,13.91,4.25
Downstairs,768521,5.86,3.26,0.72
Downstairs,670267,-3.53,13.33,0.93
Downstairs,49427,0.65,6.32,5.134871
Downstairs,440794,-1.12,5.63,2.7921712
Downstairs,693644,7.86,1.04,-6.21
Downstairs,420066,-2.64,12.57,0.5
Downstairs,657130,0.95,15.02,-1.84
Downstairs,298939,-4.86,7.67,-2.6832085
Downstairs,489564,-3.02,7.59,-2.07
Downstairs,2987,-0.08172209,9.112013,3.718355
Downstairs,420191,-0.11,16.36,-0.72
Downstairs,693834,17.82,-11.84,3.21
Downstairs,357926,6.85,10.69,-2.6014864
Downstairs,955620,-3.3,12.53,-2.98
Downstairs,238267,-0.23,12.07,5.175732
Downstairs,892118,0.5,8.96,-1.88
Downstairs,656693,0.5,12.57,4.67
Downstairs,302824,-5.2,12.37,-5.6252036
Downstairs,928969,-0.23,9.51,0.19
Downstairs,128436,0.69,8.66,1.920469
Downstairs,635671,-1.12,-2.64,-1.04
Downstairs,42162,1.38,6.51,1.0351465
Downstairs,1033210,19.5,-0.08,-5.52
Downstairs,45222,1.14,8.69,7.7363577
Downstairs,153921,0.65,13.4,0.8036005
Downstairs,894640,-2.22,13.21,-4.06
Downstairs,126386,-0.3,15.6,4.440233
Downstairs,239870,-2.87,8.43,1.1849703
Downstairs,181436,1.65,6.59,-1.7978859
Downstairs,855326,-3.11,17.08,5.09
Downstairs,928446,-0.99,6.66,-2.18
Downstairs,181525,4.14,4.94,0.5720546
Downstairs,687687,5.9,6.59,-3.17
Downstairs,128662,1.54,9.19,1.4165162
Downstairs,633195,0.15,5.67,3.41
Downstairs,808448,1.42,6.55,2.34
Downstairs,693423,6.55,-1.65,-3.76
Downstairs,687551,1.92,11.35,1.57
Downstairs,302659,-2.53,6.74,0.92618364
Downstairs,93955,3.64,6.36,2.8738933
Downstairs,544181,9.72,14.6,11.65
Downstairs,631323,0.88532263,11.141444,2.8330324
Downstairs,44963,-3.83,5.01,0.7627395
Downstairs,1031797,5.09,0.65,-0.89
Downstairs,889975,-15.05,14.37,0.65
Downstairs,553032,-8.24,5.71,12.03
Downstairs,415763,-1.65,7.27,1.31
Downstairs,379073,4.71,12.72,1.0760075
Downstairs,1075364,-6.44,18.58,-8.77
Downstairs,95614,10.53,7.74,2.152015
Downstairs,48437,1.23,13.59,3.2961242
Downstairs,419926,-2.83,6.21,1.23
Downstairs,381249,4.02,9.85,2.0294318
Downstairs,299821,2.53,-0.08,4.5219555
Downstairs,487624,-2.37,9.34,-0.34
Downstairs,237616,-0.27,8.66,2.070293
Downstairs,691054,-5.86,0.84,-2.26
Downstairs,602205,-5.94,5.75,-5.79
Downstairs,49433,-1.18,9.72,1.2666923
Downstairs,892304,1.73,13.59,-3.6
Downstairs,4080,7.5865335,14.709975,0.6946377
Downstairs,923868,-3.79,14.48,-3.17
Downstairs,553213,-1.53,16.89,-0.3
Downstairs,598798,8.16,19.57,1.88
Downstairs,5090,-1.9885708,14.47843,4.5628166
Downstairs,46945,-1.04,9.47,-0.46309182
Downstairs,1035043,14.98,10.53,-2.96
Downstairs,928899,-1.46,8.43,-2.45
Downstairs,489505,-10.38,13.63,-5.86
Downstairs,129447,-2.3,8.62,0.7627395
Downstairs,48995,-0.72,7.46,1.3756552
Downstairs,93279,-1.27,11.96,2.3018389
Downstairs,888858,-6.02,5.18,-1.69
Downstairs,928169,-7.35,13.53,-3.36
Downstairs,955501,-8.43,7.67,-2.34
Downstairs,49677,-0.53,6.24,2.4925237
Downstairs,49217,-0.38,5.24,3.1463003
Downstairs,206925,1.84,6.09,5.434519
Downstairs,732621,3.06,9.47,-6.09
Downstairs,898057,-2.6,14.1,0.57
Downstairs,341455,-0.72,-8.24,-0.27240697
Downstairs,415910,2.15,8.05,0.5
Downstairs,669393,1.46,2.91,2.68
Downstairs,851988,-0.57,6.55,3.49
Downstairs,894977,-2.26,12.34,0.38
Downstairs,39545,3.15,8.24,-1.3756552
Downstairs,155756,-4.37,7.63,-2.3018389
Downstairs,44707,-0.3,9.38,0.313268
Downstairs,928409,-3.95,11.56,-1.12
Downstairs,129585,-0.57,4.4,2.6423476
Downstairs,732237,11.35,12.64,-7.65
Downstairs,897946,1.95,14.56,-2.18
Downstairs,600514,-6.85,-1.88,0.27
Downstairs,49044,-1.92,6.74,2.6014864
Downstairs,808670,-1.92,4.02,1.53
Downstairs,343524,-1.46,4.33,4.8216033
Downstairs,299800,-10.88,10.23,-2.3426998
Downstairs,341005,2.53,-11.88,-0.29964766
Downstairs,544520,14.14,15.02,-9.81
Downstairs,656956,1.04,8.31,3.53
Downstairs,89172,3.06,2.83,-0.61291564
Downstairs,635807,-0.08,7.97,3.02
Downstairs,91689,-3.3,10.15,4.2086873
Downstairs,732920,3.95,9.38,-4.1
Downstairs,1033214,11.41,2.45,-0.31
Downstairs,958921,0.04,9.19,2.91
Downstairs,414361,-10.23,9.47,-4.29
Downstairs,923766,-4.33,6.17,-1.92
Downstairs,855294,3.45,11.35,4.86
Downstairs,630027,-3.95,-0.61,2.45
Downstairs,811845,-2.22,10.88,-2.11
Downstairs,812253,0.11,10.34,-0.69
Downstairs,342813,-0.04,6.13,1.3075534
Downstairs,670057,1.46,7.82,0.99
Downstairs,179335,2.26,9.51,0.313268
Downstairs,209592,-3.91,19.27,4.2495484
Downstairs,49775,0.57,6.93,2.4108016
Downstairs,152442,-4.14,15.6,0.10896278
Downstairs,923866,-3.11,5.24,-3.53
Downstairs,342951,0.27,12.34,4.7943625
Downstairs,300483,1.95,6.93,-0.46309182
Downstairs,418006,-1.84,6.44,1.61
Downstairs,852990,-2.79,6.74,3.45
Downstairs,926188,0.34,15.13,-4.71
Downstairs,381805,1.95,10.5,6.6331096
Downstairs,358297,6.93,9.85,-3.6774938
Downstairs,5240,-2.070293,9.112013,4.0588636
Downstairs,925736,1.5,11.65,-3.64
Downstairs,889979,-0.42,2.49,-2.41
Downstairs,181016,5.28,6.82,-0.8036005
Downstairs,93850,1.61,9.3,-1.0760075
Downstairs,438733,1.18,8.62,3.6774938
Downstairs,692870,1.33,5.98,-2.56
Downstairs,1034758,7.63,6.78,0.15
Downstairs,1077088,0.91,6.13,-6.44
Downstairs,1076803,6.36,1.5,3.06
Downstairs,48554,-0.99,2.45,1.1849703
Downstairs,954013,-5.75,9.7,-1.53
Downstairs,847927,1.76,-2.72,2.87
Downstairs,764036,-2.11,10.95,-4.37
Downstairs,849999,-1.31,10.8,2.56
Downstairs,670672,-4.14,9.58,-1.04
Downstairs,1845,0,10.079058,0.9942854
Downstairs,657153,0.61,12.37,-2.98
Downstairs,206657,-3.21,14.79,-0.8036005
Downstairs,693125,1.99,8.62,-6.13
Downstairs,854639,1.95,10.92,0.3
Downstairs,488023,2.6,9.11,-3.11
Downstairs,208071,-4.52,9.92,-2.5333846
Downstairs,358614,5.83,9.7,-1.1849703
Downstairs,383594,-0.53,15.7,0.6946377
Downstairs,1080200,5.94,-0.84,-0.46
Downstairs,129750,1.65,12.07,-2.2609777
Downstairs,600226,0.57,7.93,2.96
Downstairs,890222,-5.67,4.29,-2.26
Downstairs,488189,8.01,12.76,-0.99
Downstairs,1032094,9.96,9.85,-0.95
Downstairs,656452,0,3.64,1.57
Downstairs,416133,-2.3,9.34,-2.87
Downstairs,732837,5.79,10.95,-6.13
Downstairs,926029,-0.76,14.71,-5.24
Downstairs,96016,-3.76,3.02,0.50395286
Downstairs,243267,-1.69,5.98,1.879608
Downstairs,358518,13.48,11.75,6.782933
Downstairs,925539,-0.72,6.02,-2.26
Downstairs,180969,-0.42,11.37,-3.6774938
Downstairs,692652,-0.46,2.96,-2.68
Downstairs,690638,14.02,7.55,5.01
Downstairs,96395,5.86,9.23,3.214402
Downstairs,129548,2.87,9.96,2.982856
Downstairs,657071,2.68,9.72,-1.57
Downstairs,89356,2.11,8.05,2.1792557
Downstairs,928864,-1.76,6.44,-3.49
Downstairs,417959,-3.6,15.13,4.44
Downstairs,91820,-3.76,9.3,3.9499009
Downstairs,48300,0.5,8.43,0.6946377
Downstairs,235167,2.83,10.15,-3.7864566
Downstairs,600207,-4.37,17.92,9.77
Downstairs,416580,6.44,9.58,6.28
Downstairs,44423,-4.02,11.14,5.325556
Downstairs,341490,8.47,-15.43,3.214402
Downstairs,442350,1.04,8.62,1.1441092
Downstairs,46895,-0.23,7.08,0.7218784
Downstairs,1078998,3.87,4.75,-3.11
Downstairs,358611,1.73,12.11,-0.040861044
Downstairs,956036,-5.01,6.89,-1.04
Downstairs,297389,-5.28,6.7,0.6537767
Downstairs,44853,-0.34,9.23,3.7864566
Downstairs,211522,-0.15,17.97,-5.053149
Downstairs,155456,2.41,8.81,3.1054392
Downstairs,669313,-3.41,7.31,-1.33
Downstairs,632629,-3.21,5.83,0.69
Downstairs,381421,1.65,12.07,0.19068487
Downstairs,125903,1.18,8.28,2.4108016
Downstairs,381573,3.95,9,-0.29964766
Downstairs,343127,-2.83,6.47,5.012288
Downstairs,155786,-2.26,9,3.445948
Downstairs,958685,0.04,8.73,-0.04
Downstairs,209878,-0.8,6.74,2.2201166
Downstairs,381672,3.68,17.35,-1.334794
Downstairs,656930,6.24,15.43,1.57
Downstairs,384268,2.53,6.85,5.6660647
Downstairs,688338,-8.96,9.04,-3.83
Downstairs,42424,-2.56,6.09,0.7627395
Downstairs,484032,-2.91,6.93,-5.75
Downstairs,892776,0.38,7.44,-2.11
Downstairs,854705,2.83,9.77,-0.42
Downstairs,49474,-2.41,10.15,2.070293
Downstairs,484759,0.38,6.36,-0.99
Downstairs,484120,0.31,15.6,1.08
Downstairs,487585,-3.91,13.82,2.49
Downstairs,47837,-0.19,4.79,2.9556155
Downstairs,887007,-2.56,-0.15,-1.27
Downstairs,954130,-12.64,1.61,-0.19
Downstairs,39946,4.56,7.12,1.0760075
Downstairs,885160,7.55,3.68,-0.04
Downstairs,381884,3.87,6.32,1.8387469
Downstairs,599248,3.15,0.04,11.73
Downstairs,545774,9.77,4.29,3.57
Downstairs,729248,-1.99,5.79,0.08
Downstairs,413798,-2.37,7.25,-0.42
Downstairs,298967,-4.82,19.57,-7.3958488
Downstairs,210069,-3.3,11.99,-2.3699405
Downstairs,768338,10.57,0.34,-0.15
Downstairs,237726,-0.72,6.13,-1.56634
Downstairs,632757,-3.17,1.38,0.46
Downstairs,660490,-0.5,8.69,0.23
Downstairs,923488,-0.5,8.69,-2.3
Downstairs,5211,4.7943625,18.959524,5.175732
Downstairs,890050,-3.49,2.79,0.61
Downstairs,238052,-0.42,12.26,3.173541
Downstairs,892422,0.15,11.03,-0.72
Downstairs,693812,7.63,9.23,-3.53
Downstairs,414085,-5.48,16.51,-0.65
Downstairs,925501,-1.08,10.69,-1.95
Downstairs,1033400,5.82,0.65,-0.95
Downstairs,89625,3.21,3.87,0.27240697
Downstairs,958854,-2.18,16.21,1.76
Downstairs,490214,-6.51,6.32,-1.69
Downstairs,420196,1.12,6.09,7.31
Downstairs,303250,-5.9,6.82,0.27240697
Downstairs,89656,8.73,14.37,-3.568531
Downstairs,49634,-0.42,5.56,2.7649305
Downstairs,730666,-3.83,4.4,3.21
Downstairs,95938,6.97,14.67,1.879608
Downstairs,3998,-1.0351465,2.2201166,1.4982382
Downstairs,484563,1.99,5.24,-1.65
Downstairs,888725,-17.67,18.43,5.48
Downstairs,341014,-1.33,-8.47,-5.706926
Downstairs,729236,-1.12,4.25,0.08
Downstairs,692893,0.95,6.44,-4.79
Downstairs,44641,-4.25,19.23,7.5865335
Downstairs,811988,-7.16,16.17,-3.3
Downstairs,955617,-9.23,1.5,-3.15
Downstairs,958670,-1.46,13.82,-2.07
Downstairs,690879,5.09,10.57,-0.84
Downstairs,1031799,4.79,6.02,-1.61
Downstairs,926388,0.27,13.87,-5.56
Downstairs,239847,-0.69,11.07,0.10896278
Downstairs,299278,-1.42,11.11,2.9556155
Downstairs,358724,11.35,3.38,4.2904096
Downstairs,490028,5.71,6.47,-0.72
Downstairs,442431,-1.84,6.93,2.3699405
Downstairs,486063,3.95,14.37,2.34
Downstairs,89211,5.9,12.87,-0.9942854
Downstairs,381212,-0.04,13.67,-0.14982383
Downstairs,731015,-6.63,11.3,3.72
Downstairs,381635,11.5,15.4,2.1111538
Downstairs,889996,-2.68,2.64,1.12
Downstairs,955578,-9.23,5.05,1.65
Downstairs,438898,0.84,9.15,4.671779
Downstairs,763728,0.46,3.76,-0.27
Downstairs,601843,3.26,11.69,4.06
Downstairs,855185,-0.53,12.22,3.11
Downstairs,669091,-5.79,8.69,-5.75
Downstairs,852143,-1.38,13.14,2.45
Downstairs,235488,-4.48,16.21,1.8387469
Downstairs,897388,-0.34,9.08,-1.61
Downstairs,236097,-2.34,5.86,0.10896278
Downstairs,732453,-0.57,8.47,2.53
Downstairs,886997,0.38,6.97,-1.5
Downstairs,91542,-2.68,5.9,-0.61291564
Downstairs,892007,-1.04,9.77,-4.21
Downstairs,89280,5.9,5.09,-1.2666923
Downstairs,42156,-1.23,8.43,1.920469
Downstairs,5462,-3.6774938,12.762266,6.2108784
Downstairs,442532,-1.38,7.89,5.5162406
Downstairs,895744,-0.84,10.92,-0.99
Downstairs,3270,-2.1111538,9.697687,3.759216
Downstairs,660628,2.15,17.2,-5.94
Downstairs,418333,-1.27,17.01,4.29
Downstairs,48533,-0.11,4.99,2.5333846
Downstairs,811895,-2.3,6.21,2.22
Downstairs,892289,-0.04,9.3,-0.46
Downstairs,553193,-0.5,9,-4.1
Downstairs,768799,9.28,-0.42,3.98
Downstairs,209812,-4.4,12.22,-4.099725
Downstairs,814327,7.89,6.05,1.88
Downstairs,180089,4.4,9.23,1.9477097
Downstairs,95548,10.08,9.66,-0.23154591
Downstairs,239904,0.93,5.01,1.1441092
Downstairs,1076892,4.14,4.06,0.38
Downstairs,729308,5.09,8.58,-6.7
Downstairs,670139,-3.57,11.35,-5.37
Downstairs,545565,-1.23,6.32,-1.14
Downstairs,341675,4.75,-8.31,1.9477097
Downstairs,656558,-1.33,14.6,0.42
Downstairs,490212,-7.5,19.57,-3.64
Downstairs,179650,2.68,12.91,2.8330324
Downstairs,438504,-0.23,11.56,7.082581
Downstairs,211626,-3.79,15.47,3.5276701
Downstairs,690175,-1.14,4.14,-1.5
Downstairs,544508,6.74,9.72,5.09
Downstairs,379411,7.31,9.51,1.5390993
Downstairs,153917,-4.75,9.89,-4.630918
Downstairs,358844,4.86,7.93,-1.9477097
Downstairs,302610,-7.97,9,-3.1054392
Downstairs,383743,-5.56,7.25,0.27240697
Downstairs,4280,0.38136974,4.440233,1.7570249
Downstairs,600754,-11.54,1.61,10.95
Downstairs,693307,7.5,8.16,3.99
Downstairs,381682,6.63,17.39,7.6954966
Downstairs,384134,-0.46,5.41,2.6832085
Downstairs,381687,-0.11,0.93,1.0760075
Downstairs,420826,-0.57,12.53,-1.99
Downstairs,893101,0.46,8.01,0.08
Downstairs,669382,0.27,5.75,-0.04
Downstairs,897492,1.08,9.72,-1.31
Downstairs,923476,-5.05,8.12,-0.27
Downstairs,46912,2.37,6.02,4.862464
Downstairs,1075245,-1.27,13.76,-2.18
Downstairs,235347,1.08,14.86,1.7297841
Downstairs,441392,3.53,6.93,4.2904096
Downstairs,122205,-2.41,5.9,2.5333846
Downstairs,235501,0.69,5.13,2.4108016
Downstairs,297811,2.96,11.88,6.4424243
Downstairs,180242,0.15,6.66,-0.61291564
Downstairs,814089,8.85,6.97,5.01
Downstairs,341761,-4.02,-10.88,1.9885708
Downstairs,129487,4.06,9.89,0.7218784
Downstairs,416203,-1.99,9.04,2.76
Downstairs,1078686,13.44,11.35,-7.25
Downstairs,958626,-1.53,8.31,-2.14
Downstairs,379733,2.72,9.04,1.7297841
Downstairs,89213,6.93,12.57,-2.2201166
Downstairs,656416,-2.49,14.14,7.44
Downstairs,850445,1.88,7.4,3.72
Downstairs,490238,-4.33,2.96,2.91
Downstairs,343053,-0.3,9.34,2.7649305
Downstairs,888749,-13.87,14.44,-5.41
Downstairs,358291,9.19,4.67,2.6423476
Downstairs,240251,-2.14,7.16,2.1792557
Downstairs,299236,-1.14,9.34,-2.8738933
Downstairs,688339,-9.47,9.89,-9.15
Downstairs,243070,-2.79,7.86,3.568531
Downstairs,847820,-2.56,17.5,4.63
Downstairs,888478,-11.11,8.47,3.45
Downstairs,49514,-1.27,9.19,3.8681788
Downstairs,441055,3.38,6.47,1.6480621
Downstairs,381072,2.34,7.27,1.7570249
Downstairs,888868,-4.18,2.11,-1.12
Downstairs,888765,-8.2,16.89,13.72
Downstairs,660809,4.25,8.85,-1.31
Downstairs,729075,-0.11,13.72,-3.57
Downstairs,1878,-1.0760075,12.026767,0.08172209
Downstairs,669038,2.64,15.43,0.19
Downstairs,888902,-3.17,3.15,4.56
Downstairs,339285,7.12,5.63,0.53119355
Downstairs,597724,16.93,-1.33,3.91
Downstairs,768251,2.26,3.45,-1.12
Downstairs,545144,6.51,8.39,-4.18
Downstairs,854801,1.04,2.49,4.1
Downstairs,809445,0.23,15.36,5.43
Downstairs,544988,6.89,9.51,-10.65
Downstairs,126299,-1.5,7.25,2.4516625
Downstairs,441052,4.99,10.53,0.42223078
Downstairs,954213,-8.62,-0.3,4.63
Downstairs,954238,-15.28,4.48,-6.36
Downstairs,490158,-1.84,4.52,-1.65
Downstairs,300219,1.5,19.57,-9.765789
Downstairs,630136,5.24,6.82,10.34
Downstairs,890311,0.89,9.3,1.73
Downstairs,381718,1.18,10.15,1.334794
Downstairs,5365,1.5390993,8.158588,2.0294318
Downstairs,240017,-0.3,8.85,1.9885708
Downstairs,128638,1.99,6.7,1.9477097
Downstairs,768439,3.49,2.83,-0.42
Downstairs,179685,3.21,4.4,-0.14982383
Downstairs,125253,2.3,10.04,2.152015
Downstairs,956953,3.02,15.83,0.31
Downstairs,128590,-1.5,7.21,1.0760075
Downstairs,484345,3.38,8.43,-1.42
Downstairs,692785,-0.27,5.43,-2.41
Downstairs,240583,-1.73,13.99,1.7570249
Downstairs,93179,-1.99,7.44,-2.2609777
Downstairs,207890,-6.66,2.64,2.4516625
Downstairs,888837,-5.56,5.75,-0.42
Downstairs,237579,-0.91,6.47,0.9942854
Downstairs,892633,-1.57,10.99,-3.02
Downstairs,898471,2.26,6.7,0.11
Downstairs,689853,5.48,10.23,-0.76
Downstairs,211505,-3.11,17.16,-2.4516625
Downstairs,439242,3.34,11.41,10.501288
Downstairs,420694,-1.65,8.28,3.91
Downstairs,957502,1.65,6.82,-0.89
Downstairs,631865,-1.334794,13.0619135,-5.243834
Downstairs,811163,-2.64,15.32,1.14
Downstairs,632975,-5.05,15.64,1.04
Downstairs,42440,0,12.83,2.152015
Downstairs,631675,1.0760075,10.760075,14.137921
Downstairs,888325,-6.28,9.62,3.79
Downstairs,894621,0.95,13.1,-8.81
Downstairs,897407,-1.8,9.11,0.08
Downstairs,91632,0.53,11.22,1.607201
Downstairs,898493,2.3,7.31,0.84
Downstairs,41921,3.83,7.86,2.7921712
Downstairs,40297,0,2.34,-0.27240697
Downstairs,237965,-0.61,13.99,4.9850473
Downstairs,442070,1.54,8.89,2.2609777
Downstairs,892714,-0.46,8.12,-0.15
Downstairs,811232,-1.99,9.66,0.27
Downstairs,211549,-2.96,17.54,2.982856
Downstairs,358301,3.95,9.66,3.9090397
Downstairs,206388,-8.2,12.37,2.3699405
Downstairs,438534,-0.57,10.92,8.689782
Downstairs,381426,1.33,4.14,1.7978859
Downstairs,544997,11.14,14.52,-6.97
Downstairs,153538,-4.63,11.14,1.1849703
Downstairs,438742,-0.53,5.37,3.8681788
Downstairs,440976,-1.5,10.69,4.7943625
Downstairs,128484,0.8,9.28,5.47538
Downstairs,852598,1.5,8.08,1.27
Downstairs,358850,10.69,5.48,7.082581
Downstairs,39907,-0.42,7.35,1.3756552
Downstairs,384391,-1.76,10.15,0.46309182
Downstairs,299995,-1.04,5.28,-2.3426998
Downstairs,438960,0.65,8.43,4.2904096
Downstairs,122717,2.6,13.48,2.6014864
Downstairs,888548,2.79,6.89,1.73
Downstairs,1077246,11.5,9.7,3.11
Downstairs,122646,-2.6,9.72,3.8681788
Downstairs,728928,6.55,10.34,-5.48
Downstairs,359068,3.64,0.95,-0.27240697
Downstairs,486207,-3.21,9.66,-2.07
Downstairs,301009,4.63,14.14,0.6537767
Downstairs,5207,0.61291564,13.797412,9.425281
Downstairs,732297,4.44,11.3,-4.25
Downstairs,925692,-0.46,4.44,-1.08
Downstairs,601827,-0.23,7.89,0.72
Downstairs,854538,-1.23,13.59,6.43
Downstairs,598702,12.18,10.31,3.72
Downstairs,543976,2.76,8.05,-1.08
Downstairs,657215,0.72,13.76,3.99
Downstairs,693441,6.17,-1.57,-10.5
Downstairs,207853,1.38,8.5,4.5219555
Downstairs,39607,1.69,6.05,1.7297841
Downstairs,242426,2.26,7.59,-2.2201166
Downstairs,955457,3.02,7.74,0.8
Downstairs,814836,3.21,5.71,1.33
Downstairs,300201,7.78,5.98,-2.6423476
Downstairs,152445,-6.09,6.24,2.7921712
Downstairs,850242,0.65,4.1,-0.31
Downstairs,689857,5.86,6.36,-2.6
Downstairs,240757,-1.12,9.51,3.6774938
Downstairs,693778,10.88,-3.49,-8.05
Downstairs,240271,0.61,4.63,1.7297841
Downstairs,687695,-1.23,0.11,1.57
Downstairs,303186,4.18,6.02,-2.3018389
Downstairs,670161,-9,6.13,-2.56
Downstairs,660262,3.21,8.66,-2.49
Downstairs,180991,4.18,7.12,-0.10896278
Downstairs,768734,5.6,3.17,2.34
Downstairs,441117,3.17,9.34,1.2258313
Downstairs,441398,-0.99,6.24,3.214402
Downstairs,669331,-12.45,16.21,-5.67
Downstairs,925381,-2.03,9.66,-1.73
Downstairs,897488,-0.69,12.34,-4.4
Downstairs,381997,-1.31,10.46,-4.5900574
Downstairs,660361,0.5,14.44,2.76
Downstairs,887052,-0.19,2.72,-0.69
Downstairs,600550,-10.08,-4.63,-2.07
Downstairs,693932,13.21,-6.17,-9.49
Downstairs,852869,4.63,8.47,2.37
Downstairs,46877,2.72,8.01,0
Downstairs,553071,4.29,13.95,-0.76
Downstairs,240182,-0.95,7.7,2.9556155
Downstairs,954207,-7.21,8.16,1.5
Downstairs,544801,7.01,3.21,-3.49
Downstairs,811220,0.84,11.84,3.53
Downstairs,763641,-1.08,6.66,2.56
Downstairs,669592,-0.15,9.77,2.53
Downstairs,553618,3.34,15.7,-1.14
Downstairs,852832,-3.17,8.39,4.59
Downstairs,928576,-5.2,8.01,-2.11
Downstairs,544472,11.41,6.44,2.72
Downstairs,925420,-1.27,9.19,-1.88
Downstairs,242402,-1.53,9.53,1.6480621
Downstairs,886608,-3.95,7.93,-0.19
Downstairs,687659,13.91,14.82,-7.27
Downstairs,46766,-0.95,8.2,-0.9125633
Downstairs,49870,-5.28,16.02,6.1700177
Downstairs,49799,1.54,8.96,3.636633
Downstairs,93113,2.15,5.56,0
Downstairs,1031862,8.01,3.95,-1.84
Downstairs,358542,2.87,7.46,-0.61291564
Downstairs,206500,2.26,10,-4.1814466
Downstairs,379002,2.26,8.24,2.4925237
Downstairs,122479,-1.5,6.7,0.5720546
Downstairs,1032017,9.49,8.24,-1.69
Downstairs,235875,-1.5,9.92,2.4925237
Downstairs,483898,-1.76,11.96,-5.2
Downstairs,958466,5.43,12.72,-4.37
Downstairs,379717,-1.23,5.43,2.6014864
Downstairs,383351,0.34,10.88,3.990762
Downstairs,129350,1.54,9.04,3.759216
Downstairs,1075013,0.61,7.21,-0.8
Downstairs,441273,2.96,7.82,3.5957718
Downstairs,892784,-1.57,10.46,0.04
Downstairs,441022,0.34,5.83,3.0237172
Downstairs,928052,-0.38,10.5,-1.8
Downstairs,208628,3.79,10.19,-1.9885708
Downstairs,379705,1.33,10.99,6.4424243
Downstairs,922832,-0.8,12.64,-2.34
Downstairs,93312,4.71,8.54,2.5333846
Downstairs,811652,-0.8,7.67,5.67
Downstairs,763479,2.22,8.85,1.18
Downstairs,238363,0.69,10.73,5.407278
Downstairs,687611,7.82,13.29,-6.93
Downstairs,809447,0.72,17.12,-0.38
Downstairs,812108,-3.11,8.92,-0.99
Downstairs,809535,-1.42,3.95,0.3
Downstairs,420780,3.3,17.54,-1.18
Downstairs,923486,-2.37,11.92,1.12
Downstairs,358966,1.23,9,-4.3312707
Downstairs,1031758,11.26,10.99,3.6
Downstairs,339357,17.27,17.2,6.8237944
Downstairs,207738,7.59,3.83,-0.040861044
Downstairs,897539,-1.65,9.43,-2.3
Downstairs,301031,4.18,11.75,-2.1383946
Downstairs,926475,-4.33,15.36,0.46
Downstairs,441341,3.57,12.6,0.7218784
Downstairs,660805,-0.84,9.62,2.26
Downstairs,553419,1.18,10.92,4.44
Downstairs,47571,-2.75,1.73,-0.7627395
Downstairs,811141,-1.61,5.75,0.38
Downstairs,1075276,3.6,3.91,-0.57
Downstairs,238305,-0.27,7.67,-1.1441092
Downstairs,690489,0.08,9.08,-4.67
Downstairs,600675,-14.21,-1.76,0.3
Downstairs,732367,-4.4,12.41,-2.91
Downstairs,809396,-3.76,8.58,3.36
Downstairs,211756,2.03,7.67,-6.851035
Downstairs,343550,-1.99,12.34,3.636633
Downstairs,553170,-0.53,10.69,-2.03
Downstairs,815160,6.17,5.41,0.38
Downstairs,660733,0.95,8.08,2.45
Downstairs,815285,2.07,2.3,0.04
Downstairs,483830,-9.53,11.14,4.4
Downstairs,89541,13.29,10.5,-1.3075534
Downstairs,600547,-11.65,-7.12,2.22
Downstairs,544136,7.78,9.43,3.34
Downstairs,302380,-7.82,8.5,-2.982856
Downstairs,379573,3.3,7.25,2.4925237
Downstairs,885123,3.36,-3.45,5.05
Downstairs,128759,-1.08,7.78,3.405087
Downstairs,668941,-4.1,12.72,-2.91
Downstairs,39886,4.67,6.97,3.568531
Downstairs,358694,-1.33,2.72,-3.336985
Downstairs,487986,-4.71,9.19,-1.23
Downstairs,552921,1.38,11.92,0.95
Downstairs,379613,3.79,13.06,1.7570249
Downstairs,660035,3.06,7.21,-2.22
Downstairs,93973,-0.5,7.4,1.6480621
Downstairs,381694,-4.06,6.85,-0.5720546
