label,timeElapsed,x,y,z
Jogging,626196,0.89,17.62,15.75
Jogging,307233,4.02,12.87,4.7126403
Jogging,249508,-10.72,19.27,-12.5579605
Jogging,138618,-3.68,-0.95,-4.440233
Jogging,309065,-12.26,6.05,2.152015
Jogging,591742,-16.36,6.44,-16.74
Jogging,107301,6.28,1.14,5.829509
Jogging,223771,-0.46,11.3,-5.202973
Jogging,579793,-0.11,-4.14,1.65
Jogging,281806,-0.89,4.99,-2.0294318
Jogging,580211,-3.02,7.7,11.18
Jogging,509948,6.55,15.24,-2.07
Jogging,371993,1.33,2.37,-1.3756552
Jogging,479324,-18.62,15.09,0.46
Jogging,24252,2.98,19.57,-2.1383946
Jogging,582932,5.01,19.5,1.99
Jogging,228383,-5.67,8.28,-0.38136974
Jogging,919707,3.64,18.58,-6.7
Jogging,520991,-1.53,13.82,-5.01
Jogging,130717,3.72,3.49,-2.5333846
Jogging,84920,14.67,-4.21,0.6537767
Jogging,373176,1.69,4.94,-3.2961242
Jogging,865159,2.6,4.52,7.63
Jogging,948546,4.52,15.89,7.97
Jogging,201499,-18.07,-5.09,-2.3699405
Jogging,200920,-4.71,10.92,4.903325
Jogging,12310,-0.08172209,-0.040861044,-0.95342433
Jogging,980142,-13.33,-1.08,-3.79
Jogging,200245,-13.95,-13.14,10.528529
Jogging,786601,-17.82,16.7,-0.27
Jogging,319687,-0.57,8.5,3.3778462
Jogging,1042259,-5.37,-7.4,-1.08
Jogging,1040290,-14.48,19.76,-0.38
Jogging,108031,-10.72,19.57,8.281172
Jogging,12573,5.325556,9.888372,1.0760075
Jogging,192513,-12.87,8.96,9.534244
Jogging,710545,18.05,12.76,6.4
Jogging,1040720,-4.21,0.15,-1.54
Jogging,1041225,19.19,5.75,1.23
Jogging,646472,-13.44,19.27,2.34
Jogging,194011,2.26,-1.04,-7.9679036
Jogging,310581,-7.35,16.25,1.1168685
Jogging,760689,16.02,17.16,-7.44
Jogging,917900,12.83,15.64,0.27
Jogging,609871,-3.79,1.18,5.86
Jogging,518732,4.63,11.26,-6.28
Jogging,866423,-8.66,-9.58,-13.18
Jogging,877807,0.46,-9.53,-0.46
Jogging,1023315,-4.94,3.72,17.62
Jogging,939952,15.43,-3.02,-3.36
Jogging,13136,4.399372,19.57244,-0.88532263
Jogging,805384,-0.23,5.01,-5.22
Jogging,232015,0.99,-8.58,-9.302697
Jogging,73802,-2.75,6.21,2.1111538
Jogging,250900,-1.95,-2.96,-0.3405087
Jogging,804715,0.89,9.19,-3.41
Jogging,277853,-1.27,3.26,4.099725
Jogging,509889,5.6,16.78,-3.79
Jogging,840850,-0.46,2.26,-0.04
Jogging,374850,17.35,14.98,8.853226
Jogging,132639,5.86,-1.95,0.46309182
Jogging,878102,6.17,12.91,4.56
Jogging,936153,1.12,9.51,12.91
Jogging,757498,-5.98,1.38,-7.7
Jogging,521134,-12.03,6.85,12.72
Jogging,308135,0.84,6.36,0.6537767
Jogging,85696,-2.83,5.75,-4.7943625
Jogging,581803,-17.92,0.38,-0.27
Jogging,396838,8.24,9.28,5.98
Jogging,915549,13.63,18.35,6.51
Jogging,981101,1.95,18.62,-2.41
Jogging,826309,6.43,15.4,-3.15
Jogging,509294,11.73,6.97,-2.26
Jogging,508642,16.47,3.68,11.26
Jogging,307463,6.47,8.39,5.175732
Jogging,652868,3.06,19.57,-7.93
Jogging,711501,7.78,8.39,-0.8
Jogging,228210,1.95,-3.36,-1.7297841
Jogging,1066537,-2.18,19.76,-0.11
Jogging,788033,-2.56,16.21,3.11
Jogging,480431,-18.85,-6.59,1.27
Jogging,133783,-0.46,14.44,12.067628
Jogging,120706,2.18,12.26,10.732834
Jogging,757092,9.43,9.3,-3.91
Jogging,709194,-5.75,19.57,3.06
Jogging,204443,3.38,5.43,8.62168
Jogging,652150,8.08,-13.21,-11.37
Jogging,532912,-5.05,2.45,0
Jogging,13450,6.973618,12.258313,0.46309182
Jogging,14200,6.8237944,19.57244,0.08172209
Jogging,952914,-2.14,-2.45,-1.99
Jogging,981975,8.85,0.57,9.04
Jogging,984561,3.3,8.69,-0.65
Jogging,407640,-12.91,15.47,-1.38
Jogging,863645,-14.44,-8.24,-13.38
Jogging,11939,5.8567495,3.718355,-3.636633
Jogging,668105,-1.38,-4.06,2.11
Jogging,990051,-0.08,2.56,0.19
Jogging,718923,-1.57,11.41,3.3
Jogging,510674,14.02,19.57,-15.13
Jogging,645018,6.89,-15.4,-11.88
Jogging,191954,-1.65,4.71,-2.9147544
Jogging,983045,11.41,17.92,-2.72
Jogging,224498,-6.36,6.4,1.4982382
Jogging,988471,-0.65,0.84,0.46
Jogging,373818,1.65,0.42,-0.14982383
Jogging,278993,9.47,17.92,-1.0760075
Jogging,407662,4.25,-0.04,6.21
Jogging,938937,18.66,1.57,1.95
Jogging,721535,12.07,16.44,5.94
Jogging,192722,-6.13,-4.29,13.715691
Jogging,107422,5.33,15.47,5.6660647
Jogging,828505,-1.18,13.14,-1.33
Jogging,233220,-4.06,9.43,1.56634
Jogging,787018,-19.23,19.76,-4.33
Jogging,646326,8.28,-12.98,-7.59
Jogging,980692,-3.64,18.05,3.87
Jogging,476947,-1.88,12.6,-0.38
Jogging,981672,-14.37,-5.48,-4.59
Jogging,193285,-3.91,-1.69,-10.528529
Jogging,723836,0.46,13.06,-1.23
Jogging,374533,-2.64,0.61,-3.5276701
Jogging,130086,-19.15,17.67,2.8330324
Jogging,720063,-2.75,-6.63,0.08
Jogging,86216,14.67,15.89,-4.0588636
Jogging,542486,0.04,2.3,-1.69
Jogging,919756,-2.98,-1.08,-0.46
Jogging,625951,3.17,13.44,1.5
Jogging,653057,-3.91,13.67,-5.56
Jogging,373500,15.32,17.88,6.701211
Jogging,719352,14.25,16.66,-5.67
Jogging,481687,-9.43,-0.91,1.23
Jogging,411691,5.79,12.79,6.78
Jogging,982589,6.66,4.82,3.99
Jogging,232031,0.31,-5.94,-0.53119355
Jogging,1011352,-2.98,-4.48,-8.62
Jogging,281465,16.44,4.25,3.990762
Jogging,24449,5.83,-2.45,-8.689782
Jogging,509966,11.11,11.5,-2.75
Jogging,877508,1.53,17.01,-1.14
Jogging,291403,-9.38,17.47,-1.2666923
Jogging,806231,-3.83,0.04,-7.86
Jogging,989948,2.11,-0.34,-1.69
Jogging,248592,19,6.85,1.334794
Jogging,614888,-12.6,8.2,5.09
Jogging,203777,-1.5,-4.29,-11.032481
Jogging,668086,14.98,13.06,-7.82
Jogging,248870,14.1,10.73,0.040861044
Jogging,750392,-7.08,-3.21,1.42
Jogging,520534,11.26,4.02,0.57
Jogging,1050430,-15.98,11.99,-4.33
Jogging,506061,5.22,10.8,-2.3
Jogging,279322,-12.56,18.73,-3.5276701
Jogging,536226,1.14,2.11,-2.6
Jogging,524534,-12.11,5.43,-1.76
Jogging,1023691,-15.43,4.99,-3.11
Jogging,651550,-11.73,19.5,4.9
Jogging,1009280,-9,2.26,9.96
Jogging,610894,-1.8,-9.08,-2.07
Jogging,200605,-12.37,-19.61,-1.1849703
Jogging,467906,13.91,4.4,6.44
Jogging,918098,11.96,14.29,5.86
Jogging,505165,12.68,13.82,-2.87
Jogging,518637,1.99,-1.5,-3.02
Jogging,135280,19.57,19.57,-4.5900574
Jogging,867288,-9.11,-9.43,-15.09
Jogging,623832,-7.27,10.42,-7.21
Jogging,757082,-3.11,12.45,-13.8
Jogging,8170,-4.2086873,0.313268,1.2666923
Jogging,201777,5.63,3.6,4.7943625
Jogging,1011833,-1.46,5.09,10.61
Jogging,163828,-8.77,2.68,17.2025
Jogging,132073,17.97,19.57,-6.851035
Jogging,1063835,0.72,1.42,-8.43
Jogging,308095,-9.47,-0.76,3.3778462
Jogging,395396,-2.53,1.92,6.78
Jogging,1003812,-4.59,3.68,4.44
Jogging,721860,-2.96,12.18,2.96
Jogging,801021,5.63,18.28,11.11
Jogging,799702,17.08,19.76,-6.05
Jogging,1061718,0.69,17.35,-2.37
Jogging,227761,-3.36,6.51,-2.2201166
Jogging,724665,13.67,16.93,-2.6
Jogging,1052933,-13.53,3.21,-5.24
Jogging,919409,9.43,18.73,2.11
Jogging,107714,1.69,19.57,2.9556155
Jogging,264359,-1.31,11.18,-1.2258313
Jogging,623609,8.16,12.53,-2.15
Jogging,395607,-4.44,11.75,4.82
Jogging,279461,-8.69,18.2,-0.19068487
Jogging,137110,-7.59,0.65,-11.985906
Jogging,827452,3.21,3.6,-0.34
Jogging,1066896,-14.41,18.09,1.31
Jogging,308335,4.6,-3.3,-1.56634
Jogging,791500,-19.04,19.76,2.6
Jogging,35612,-6.28,5.13,-3.336985
Jogging,36765,8.08,-4.06,5.597963
Jogging,804118,-1.04,1.23,0
Jogging,877023,-0.95,-5.56,-1.69
Jogging,917607,1.84,6.66,1.69
Jogging,305813,4.71,18.39,9.152874
Jogging,718794,6.74,-2.41,-1.88
Jogging,203645,1.08,-4.1,-9.656827
Jogging,21669,-9.81,-2.26,-5.8976107
Jogging,827655,-0.04,0.31,-0.11
Jogging,614366,-3.26,19.57,-1.31
Jogging,758714,5.18,-3.83,10.65
Jogging,647026,-9.28,19.11,3.72
Jogging,952345,-19.46,-19.19,0.42
Jogging,1040950,-2.37,-0.15,-1.33
Jogging,612151,-2.15,-4.14,12.34
Jogging,293062,-12.11,15.05,-6.891896
Jogging,158273,-2.56,-2.91,-4.5900574
Jogging,709232,-6.63,10.92,-3.21
Jogging,248290,16.51,1.27,4.5628166
Jogging,306622,1.38,8.47,1.334794
Jogging,410063,3.49,2.49,6.82
Jogging,221852,-13.76,19.57,3.568531
Jogging,1003445,-12.64,3.02,-5.63
Jogging,1012428,-19.27,7.78,-6.09
Jogging,310418,6.7,7.31,1.3075534
Jogging,396800,-5.24,18.43,5.71
Jogging,938251,18.12,-19.53,-0.89
Jogging,7725,-11.985906,19.57244,-3.568531
Jogging,984508,-7.65,3.53,-4.25
Jogging,746171,-14.9,-2.07,-16.36
Jogging,787544,2.45,3.06,-1.14
Jogging,827836,-0.72,-1.33,-1.18
Jogging,940816,3.49,2.07,-9.7
Jogging,914387,2.72,8.31,6.02
Jogging,1014116,-11.96,15.75,-7.12
Jogging,189029,11.11,-19.61,-14.206022
Jogging,801138,15.94,8.01,0
Jogging,541240,-4.99,12.18,-0.8
Jogging,938529,-2.98,-0.19,-3.02
Jogging,952913,0.08,-0.11,-10.42
Jogging,132245,6.85,-1.61,-0.10896278
Jogging,465452,-19.61,1.27,4.33
Jogging,309400,-5.09,6.74,5.09401
Jogging,800405,-0.8,-3.26,0.69
Jogging,73210,12.07,12.83,9.656827
Jogging,410007,-9.89,-5.98,-8.5
Jogging,532790,-6.28,11.22,0.57
Jogging,719257,10.69,13.95,4.33
Jogging,410220,-7.04,1.54,-7.93
Jogging,165350,5.83,4.86,-5.407278
Jogging,579623,12.22,-1.23,1.23
Jogging,117439,-0.08,19.57,12.4489975
Jogging,1052462,-5.37,-4.79,-2.22
Jogging,949294,-19.61,1.08,3.02
Jogging,787571,-19.08,19.08,-12.79
Jogging,229526,-7.27,3.38,3.0645783
Jogging,399960,5.75,0.84,6.36
Jogging,800534,19.95,1.76,0.11
Jogging,35208,17.86,3.6,1.4982382
Jogging,986445,-0.5,2.15,1.08
Jogging,1050729,0.23,-1.08,-0.61
Jogging,747804,-16.82,1.12,11.11
Jogging,320975,-3.91,18.85,6.8237944
Jogging,469267,-19.61,5.6,-7.5
Jogging,939890,4.48,-9.08,3.76
Jogging,986829,11.65,-6.28,9.72
Jogging,520512,10.46,15.79,-2.07
Jogging,467218,-8.43,8.01,6.05
Jogging,800126,-3.87,0.93,-7.55
Jogging,536288,-1.65,14.41,-0.08
Jogging,466759,-12.95,9.11,7.16
Jogging,1051712,1.99,-4.18,-3.38
Jogging,788481,0.42,2.56,-1.65
Jogging,508460,15.4,14.52,-6.05
Jogging,626558,-0.89,12.03,-1.84
Jogging,1005231,-19.08,0.84,-7.63
Jogging,478786,13.29,-3.95,5.41
Jogging,202024,12.91,-3.06,-5.053149
Jogging,1040427,-2.34,-3.02,-3.45
Jogging,205177,-19.61,-7.55,-2.5606253
Jogging,653640,7.63,12.98,-13.1
Jogging,318860,-0.19,13.33,-0.19068487
Jogging,786140,2.75,1.54,-1.88
Jogging,191742,6.63,2.22,-0.10896278
Jogging,841296,0.11,-1.84,-0.57
Jogging,668036,-0.76,3.79,-2.56
Jogging,988772,14.67,1.5,-2.07
Jogging,129900,6.89,2.79,2.7921712
Jogging,916592,5.56,-1.8,2.41
Jogging,622771,-2.96,0.23,2.14
Jogging,264902,-10.42,11.26,-1.1168685
Jogging,252894,-12.41,19.31,-14.1787815
Jogging,706442,-7.31,19.57,1.95
Jogging,935978,4.4,3.95,-0.72
Jogging,624101,2.53,8.73,1.04
Jogging,279004,-9.96,-17.82,-2.8738933
Jogging,377307,15.09,9.58,-6.5922484
Jogging,668506,19.57,19.53,-17.82
Jogging,830512,3.87,19.89,7.08
Jogging,308270,-4.75,-1.31,-1.6889231
Jogging,261111,4.14,-8.43,0.61291564
Jogging,163620,19.57,18.96,4.9850473
Jogging,478720,5.86,-1.84,-7.4
Jogging,477723,-8.62,19.57,-1.14
Jogging,758008,0.57,3.26,-0.69
Jogging,139895,18.73,-0.38,8.349273
Jogging,749730,-19.23,-18.92,-1.14
Jogging,583194,-19.15,-3.83,-4.18
Jogging,938962,8.96,-7.5,0.57
Jogging,1061992,-17.2,7.74,0.15
Jogging,789031,-3.02,5.9,-4.48
Jogging,649557,7.93,-6.74,-9.43
Jogging,86390,16.36,1.73,5.47538
Jogging,620838,0.65,-3.64,5.05
Jogging,7654,-1.1849703,1.6889231,2.9147544
Jogging,595512,-1.54,-18.89,0.53
Jogging,625861,1.8,-3.3,0.34
Jogging,72237,-2.18,6.32,-4.2086873
Jogging,524558,1.95,4.79,-1.14
Jogging,1021779,-4.02,-0.08,3.64
Jogging,877045,3.64,-0.3,2.53
Jogging,748746,0.57,0.57,-1.27
Jogging,534645,-4.06,16.28,-4.06
Jogging,193710,0.5,-2.56,-6.932757
Jogging,746329,1.04,-2.41,-4.75
Jogging,140204,15.43,18.47,-6.5513873
Jogging,760019,17.86,15.09,-4.86
Jogging,649809,0.72,19.57,-2.79
Jogging,984272,15.6,18.47,16.78
Jogging,650910,-3.72,15.94,-4.67
Jogging,787047,2.18,2.96,-1.23
Jogging,73337,17.01,0.99,5.5162406
Jogging,259834,-0.8,-1.27,-1.525479
Jogging,70159,7.27,9.85,3.568531
Jogging,229332,-4.9,4.29,2.982856
Jogging,222188,4.21,10.53,0.3405087
Jogging,204464,-2.45,-9.47,-14.859799
Jogging,13056,-1.6480621,1.6480621,-8.62168
Jogging,914053,3.34,1.42,5.83
Jogging,264706,-5.94,17.54,-2.2201166
Jogging,408357,0.95,14.9,13.02
Jogging,979834,3.64,7.5,3.49
Jogging,1004363,-19.27,2.83,-1.46
Jogging,371417,0.5,16.32,7.9679036
Jogging,1014842,-2.11,0.27,-1.27
Jogging,1055114,9.53,15.94,11.5
Jogging,409592,1.84,18.01,5.09
Jogging,510148,15.13,0.31,5.33
Jogging,279684,-12.79,11.37,-8.921328
Jogging,1003161,-15.83,17.12,-6.13
Jogging,979318,-2.79,17.54,1.8
Jogging,538537,0.04,0.08,-7.65
Jogging,645515,3.6,-5.43,-7.46
Jogging,621950,-2.11,-2.41,-3.68
Jogging,396875,-1.99,7.55,-4.79
Jogging,13016,-4.3312707,19.531578,-1.7297841
Jogging,532364,11.37,9.62,-0.65
Jogging,614087,3.64,19.5,13.82
Jogging,624331,0.42,-4.99,-7.31
Jogging,1006909,-14.06,4.52,-4.99
Jogging,802683,19.7,-0.19,-0.53
Jogging,985870,19.34,4.9,9.72
Jogging,372721,8.16,5.22,3.445948
Jogging,799821,-4.75,-1.76,-3.6
Jogging,592106,-9.3,-15.94,1.53
Jogging,980935,9.58,3.76,2.07
Jogging,394463,1.42,-12.18,-5.13
Jogging,1011509,-1.18,13.67,13.4
Jogging,36573,17.58,3.68,3.445948
Jogging,131615,12.57,-14.82,-2.2609777
Jogging,318941,-1.12,-3.34,-2.1383946
Jogging,759028,-12.26,1.31,-6.36
Jogging,799950,4.56,-5.86,-0.27
Jogging,865665,-18.62,2.3,-1.73
Jogging,590715,-19.57,-10.76,-3.68
Jogging,1009899,3.98,9.58,10.8
Jogging,87442,16.44,19.57,0.42223078
Jogging,536860,-7.12,11.8,-1.73
Jogging,866713,-7.16,0.84,10.19
Jogging,1052059,1.27,7.27,-6.05
Jogging,801062,1.76,-6.97,0.72
Jogging,160721,3.38,6.93,8.008764
Jogging,510033,-10.76,6.4,5.98
Jogging,758093,6.74,2.53,-6.89
Jogging,757696,-8.62,-2.79,10.53
Jogging,259893,-3.87,-2.18,0.6946377
Jogging,163219,2.18,2.03,-1.9477097
Jogging,592467,-4.56,-19.61,7.44
Jogging,950727,-19.3,-12.3,-7.31
Jogging,710046,12.18,6.66,6.51
Jogging,746437,3.02,-0.42,6.05
Jogging,260961,-11.37,19.53,-12.721405
Jogging,706657,4.1,12.49,-2.41
Jogging,876976,-0.46,19.76,-1.42
Jogging,785771,-1.31,-1.12,-3.68
Jogging,804408,-1.95,-0.65,-2.72
Jogging,115328,0.93,-0.19,4.5628166
Jogging,1007454,-12.72,-2.56,-13.17
Jogging,1022395,0.8,9.19,8.47
Jogging,878960,-18.01,19.57,-3.79
Jogging,785838,0,19.23,5.05
Jogging,1008539,-5.71,2.79,-0.69
Jogging,1010633,2.14,3.72,2.83
Jogging,864080,-19.23,-7.27,-5.86
Jogging,311277,-5.9,12.41,-8.471856
Jogging,878597,-6.47,19.34,-4.67
Jogging,322369,7.4,11.92,1.3075534
Jogging,322483,1.5,11.88,7.9270425
Jogging,157990,-3.95,-3.21,-4.8216033
Jogging,319404,-2.3,15.13,1.1849703
Jogging,624147,-11.84,0.61,10.42
Jogging,841851,6.32,15.05,1.5
Jogging,802073,2.68,-5.63,3.34
Jogging,12599,-5.706926,19.57244,-1.9477097
Jogging,593565,3.17,1.23,-5.56
Jogging,227126,-0.23,-7.44,-7.205164
Jogging,718434,7.74,13.82,-7.21
Jogging,989196,3.34,-3.91,-3.49
Jogging,1049322,-1.08,18.77,5.28
Jogging,395464,-19.11,8.96,-9.62
Jogging,648062,-0.76,19.57,1.31
Jogging,251441,-4.21,14.94,-1.3075534
Jogging,535773,0.69,0.57,-0.8
Jogging,982949,11.3,5.86,-0.89
Jogging,611986,3.17,18.31,9.3
Jogging,761289,16.4,17.62,-10.19
Jogging,722480,-1.04,10.04,-1.53
Jogging,761044,-1.14,2.68,-10.04
Jogging,409390,-6.28,13.1,-9
Jogging,866821,-5.67,4.52,5.24
Jogging,480289,-14.1,10.73,1.42
Jogging,915955,3.17,6.93,2.34
Jogging,578992,0.65,14.25,1.84
Jogging,590799,12.07,-11.54,0.95
Jogging,281795,1.69,0.72,6.4424243
Jogging,408772,-6.93,14.71,-5.18
Jogging,227747,-2.98,7.4,-5.938472
Jogging,721368,11.37,17.16,5.18
Jogging,915344,-2.6,17.67,4.02
Jogging,249591,-1.31,16.09,3.568531
Jogging,654301,-3.6,15.28,-1.95
Jogging,593084,-12.26,-0.46,3.49
Jogging,987904,1.08,-3.87,-2.83
Jogging,1003757,-16.09,2.96,-1.31
Jogging,24389,19.57,17.5,-9.384419
Jogging,1050058,-0.99,-5.2,0.3
Jogging,204906,-10.72,9.96,10.882658
Jogging,952043,-13.57,-17.12,1.95
Jogging,84642,15.66,19.57,0.88532263
Jogging,395915,6.89,3.06,3.3
Jogging,306389,-8.08,19.57,-0.3405087
Jogging,291863,13.91,19.46,3.214402
Jogging,119787,3.17,-1.14,2.1792557
Jogging,786373,2.83,-0.08,-0.5
Jogging,83360,15.64,19.57,0.95342433
Jogging,21249,-14.33,0.61,-2.3699405
Jogging,590768,0.65,3.17,2.91
Jogging,116676,-5.67,8.2,-8.880466
Jogging,596411,-3.02,-10.23,-0.95
Jogging,468985,-19.61,8.24,-3.17
Jogging,408282,9.62,2.96,5.63
Jogging,788026,-2.76,-3.57,-6.74
Jogging,593740,16.02,-2.83,3.91
Jogging,160086,-8.58,14.6,-8.880466
Jogging,982830,-10.34,10.23,-3.91
Jogging,710152,7.89,19.57,-4.52
Jogging,133433,18.31,1.33,0.14982383
Jogging,915880,4.6,10.23,5.33
Jogging,786577,-9.34,6.82,-0.99
Jogging,1014201,-3.64,18.24,-0.04
Jogging,950728,-15.17,-5.67,4.18
Jogging,951752,-0.27,5.18,0.31
Jogging,477131,3.49,16.28,-4.21
Jogging,1049812,-4.4,-6.32,2.96
Jogging,372260,9,7.5,8.117727
Jogging,108305,3.53,-0.91,4.0180025
Jogging,291006,-11.92,19.57,-0.38136974
Jogging,584618,12.34,-10.27,1.69
Jogging,289960,0.19,19.57,-9.152874
Jogging,106046,7.93,19.57,5.134871
Jogging,204453,4.14,-0.69,-3.8681788
Jogging,621024,6.55,5.94,-1.46
Jogging,395421,7.59,3.34,2.53
Jogging,222316,4.33,-0.27,-0.23154591
Jogging,535749,1.14,2.07,-1.73
Jogging,202867,-19.27,-3.64,-2.9556155
Jogging,1023388,-7.01,17.08,14.86
Jogging,758740,1.27,-0.15,-3.49
Jogging,11819,4.440233,-2.1383946,0.313268
Jogging,916252,2.41,6.59,2.72
Jogging,260810,-12.56,10.34,1.7570249
Jogging,264633,9.77,10.19,4.2904096
Jogging,374085,2.41,7.7,4.5628166
Jogging,137736,5.52,-3.6,-3.568531
Jogging,1066856,-6.89,-7.31,6.51
Jogging,1055185,-19.08,4.29,-8.01
Jogging,649481,-17.86,2.37,9.92
Jogging,1004283,-8.24,-1.99,-6.21
Jogging,82909,6.93,9.19,4.2495484
Jogging,1011378,0.8,4.79,0.23
Jogging,202026,2.72,0.99,3.3778462
Jogging,202939,4.75,-10.95,-15.173067
Jogging,105453,-9.34,12.26,11.032481
Jogging,761074,-1.8,3.87,-11.26
Jogging,800574,-6.51,-0.04,-9.11
Jogging,157730,3.45,18.58,-1.56634
Jogging,398935,-0.91,-12.26,-4.18
Jogging,292920,-10.84,6.28,-6.2108784
Jogging,395328,-8.66,2.56,-7.65
Jogging,1041203,19.46,-13.63,1.18
Jogging,654081,8.85,-2.98,-6.24
Jogging,914969,3.02,14.56,3.02
Jogging,806409,-4.21,-0.76,-5.6
Jogging,785888,5.67,3.3,6.74
Jogging,35267,10.95,3.06,2.7921712
Jogging,120425,-4.33,19.57,6.8237944
Jogging,260718,-10.34,17.35,-8.049625
Jogging,981172,3.17,14.63,-4.37
Jogging,614562,-4.71,19.5,2.41
Jogging,203969,-16.74,-6.28,17.924377
Jogging,321984,-0.19,-4.06,0
Jogging,759216,8.62,-3.68,8.31
Jogging,37668,-11.41,0.61,2.1111538
Jogging,865832,-4.21,-7.16,-10.8
Jogging,412721,-4.67,15.79,1.95
Jogging,792127,-18.85,18.31,-3.45
Jogging,987111,4.67,-0.89,4.02
Jogging,222865,4.56,-3.87,-4.099725
Jogging,481176,7.21,-1.31,-5.86
Jogging,952093,-4.56,5.37,1.5
Jogging,247894,11.75,4.06,11.495573
Jogging,543743,-3.17,17.86,-0.69
Jogging,164334,8.66,-3.45,-2.8738933
Jogging,223948,-2.83,13.76,4.630918
Jogging,648913,-5.37,14.75,-1.69
Jogging,536136,-1.73,8.92,0
Jogging,22426,-9.11,16.4,0.38136974
Jogging,524514,0.46,1.57,4.37
Jogging,938711,19.46,-13.02,-0.8
Jogging,915694,-3.21,18.7,-4.99
Jogging,1007462,-15.09,1.04,-7.55
Jogging,138116,0.38,8.81,5.2165933
Jogging,1066923,-12.79,-6.05,-6.21
Jogging,307819,5.01,11.65,-5.134871
Jogging,801893,18.24,-7.7,11.07
Jogging,535081,-8.85,14.37,-1.38
Jogging,987143,3.49,0.76,-1.95
Jogging,985313,19.57,-5.86,15.32
Jogging,134939,18.77,18.96,-5.09401
Jogging,918105,10.27,13.38,3.45
Jogging,800563,19.89,19.76,-6.32
Jogging,801091,0.53,-3.57,1.99
Jogging,711598,-3.83,3.76,-2.96
Jogging,396145,-9.19,7.7,1.84
Jogging,259499,4.1,18.2,-6.0882955
Jogging,828335,4.94,8.01,0.11
Jogging,1063539,-15.64,-1.8,-2.49
Jogging,323086,4.29,5.37,0.27240697
Jogging,1011782,-2.41,3.3,9.81
Jogging,477661,13.95,-0.69,-3.06
Jogging,319723,-2.11,6.74,2.2609777
Jogging,477505,-1.14,3.79,-2.53
Jogging,481170,7.08,12.72,0.27
Jogging,191383,7.82,4.52,8.771504
Jogging,936016,-7.31,11.11,-1.5
Jogging,156543,-2.11,5.28,3.759216
Jogging,1010698,-0.15,-7.65,-4.71
Jogging,412376,-5.79,19.57,-11.5
Jogging,1063002,-19.23,2.64,-2.98
Jogging,949798,-5.52,-10.57,13.33
Jogging,952938,-19.61,-5.33,-8.81
Jogging,322346,-3.64,5.48,-2.1792557
Jogging,938676,-2.41,-7.4,2.91
Jogging,830973,-4.48,19.76,5.18
Jogging,594745,7.08,-19.61,2.07
Jogging,158909,-8.73,19.08,-15.050485
Jogging,191686,-19.38,-6.59,2.9556155
Jogging,1023604,-15.89,4.99,-12.37
Jogging,1012680,-0.93,18.81,-4.06
Jogging,721990,4.71,18.89,-2.22
Jogging,159522,3.26,18.7,-0.7627395
Jogging,982966,-15.05,-2.68,-8.2
Jogging,509972,8.2,18.58,-14.18
Jogging,1010774,-0.8,9.92,12.03
Jogging,479926,-9.49,0.08,-3.79
Jogging,831051,-1.23,4.44,2.79
Jogging,521880,-7.4,11.41,0.57
Jogging,260261,-15.7,15.55,3.0645783
Jogging,592173,-14.29,11.18,2.07
Jogging,938250,0.65,-15.05,1.84
Jogging,522937,-12.56,5.43,0.11
Jogging,655069,3.3,1.88,-7.35
Jogging,592370,-3.95,-17.46,1.88
Jogging,467468,-19.61,3.49,-2.79
Jogging,865730,-10.19,-9.81,-12.83
Jogging,520487,9.92,13.91,-3.83
Jogging,1003861,-2.75,-3.11,-0.5
Jogging,222642,-7.78,19.38,2.8738933
Jogging,12984,1.7978859,12.830367,1.1168685
Jogging,72381,17.05,15.43,2.1111538
Jogging,81854,5.71,1.65,-0.84446156
Jogging,204814,-0.27,-2.49,-5.175732
Jogging,952696,-11.18,3.83,4.9
Jogging,509197,5.09,-3.36,-2.34
Jogging,791374,-1.46,17.97,-0.15
Jogging,1051597,2.22,3.02,0.15
Jogging,84362,10,-4.21,4.399372
Jogging,705788,2.96,8.43,-1.33
Jogging,260655,12.41,15.02,-1.4982382
Jogging,1011166,-16.7,20.04,6.05
Jogging,644619,1.95,-13.33,-13.48
Jogging,614343,-1.23,18.54,-7.5
Jogging,250919,-13.14,11.99,2.4108016
Jogging,582767,13.59,-0.19,1.04
Jogging,982179,10.31,2.72,0.61
Jogging,868038,-7.7,-6.85,-11.56
Jogging,506510,4.94,-3.21,-5.13
Jogging,1014774,-9.34,12.72,0.08
Jogging,790150,2.96,5.71,-2.98
Jogging,308324,2.91,13.06,-5.706926
Jogging,624368,1.04,16.04,11.18
Jogging,706615,11.69,10.15,-6.89
Jogging,523046,-11.14,15.55,-2.64
Jogging,311850,-12.03,1.95,-5.8567495
Jogging,191128,-1.08,-2.6,-7.164303
Jogging,649966,4.94,19.57,-4.71
Jogging,138176,9.43,-1.73,-2.5606253
Jogging,724798,12.15,18.66,-2.22
Jogging,189053,6.97,-1.53,-8.008764
Jogging,613040,4.75,5.9,-3.02
Jogging,724059,-2.37,19.53,-1.53
Jogging,71427,17.27,19.57,-10.269742
Jogging,1049204,-9.7,-2.91,5.86
Jogging,506406,-5.2,1.69,-1.8
Jogging,645925,-8.27,7.4,10.92
Jogging,749778,8.43,-0.95,-7.06
Jogging,521676,-10.5,19.57,-18.16
Jogging,591629,-9.38,-0.76,-4.99
Jogging,1042595,19.46,-4.18,0.76
